Energy_MeV,W_0.1mm,W_0.25mm,W_0.5mm,W_1.0mm
5.849000,0,0,0,3
5.851000,0,0,0,0
5.853000,0,0,0,1
5.855000,0,0,0,0
5.857000,0,0,0,1
5.859000,0,0,0,3
5.861000,0,1,0,1
5.863000,0,0,0,1
5.865000,0,0,0,1
5.867000,0,0,0,0
5.869000,0,0,0,4
5.871000,0,0,0,2
5.873000,0,1,0,0
5.875000,0,0,0,1
5.877000,0,0,0,0
5.879000,0,0,0,1
5.881000,0,0,0,2
5.883000,0,0,0,0
5.885000,0,0,0,0
5.887000,0,0,0,1
5.889000,0,0,0,1
5.891000,0,0,0,1
5.893000,0,0,0,3
5.895000,0,0,0,3
5.897000,0,0,0,0
5.899000,0,0,0,2
5.901000,0,0,0,2
5.903000,0,0,0,2
5.905000,0,0,0,1
5.907000,0,0,0,2
5.909000,0,0,0,0
5.911000,0,0,0,2
5.913000,0,0,0,3
5.915000,0,0,0,0
5.917000,0,0,0,2
5.919000,0,0,0,1
5.921000,0,0,0,2
5.923000,0,0,0,1
5.925000,0,0,0,3
5.927000,0,0,0,2
5.929000,0,0,0,1
5.931000,0,0,0,2
5.933000,0,0,0,3
5.935000,0,0,0,0
5.937000,0,0,1,3
5.939000,0,0,0,4
5.941000,0,0,0,3
5.943000,0,0,0,2
5.945000,0,0,0,3
5.947000,0,0,0,1
5.949000,0,0,0,1
5.951000,1,1,0,1
5.953000,0,0,0,1
5.955000,0,0,0,0
5.957000,0,1,0,3
5.959000,0,0,0,1
5.961000,0,0,0,1
5.963000,0,2,0,1
5.965000,0,0,0,0
5.967000,0,0,0,0
5.969000,0,0,0,3
5.971000,1,0,0,3
5.973000,0,0,0,1
5.975000,1,0,0,1
5.977000,1,0,0,1
5.979000,0,0,0,0
5.981000,0,0,0,0
5.983000,0,0,0,1
5.985000,0,0,0,3
5.987000,0,0,0,0
5.989000,0,1,0,1
5.991000,0,0,0,0
5.993000,0,0,0,3
5.995000,0,0,0,1
5.997000,0,0,0,0
5.999000,0,0,0,1
6.001000,0,0,0,0
6.003000,0,1,0,0
6.005000,0,0,0,0
6.007000,0,0,0,0
6.009000,0,0,0,1
6.011000,0,0,0,1
6.013000,0,1,0,1
6.015000,0,0,0,3
6.017000,0,0,0,1
6.019000,0,0,0,3
6.021000,0,0,0,0
6.023000,0,0,0,2
6.025000,0,0,0,3
6.027000,0,0,0,1
6.029000,0,0,0,1
6.031000,0,1,0,1
6.033000,0,0,0,2
6.035000,0,0,0,2
6.037000,0,0,0,2
6.039000,0,0,0,1
6.041000,0,1,0,3
6.043000,0,0,0,0
6.045000,0,0,0,2
6.047000,0,0,0,0
6.049000,0,0,0,0
6.051000,0,0,0,1
6.053000,0,0,0,0
6.055000,0,1,0,0
6.057000,0,0,0,1
6.059000,0,0,0,0
6.061000,0,0,0,2
6.063000,0,0,0,3
6.065000,0,0,0,1
6.067000,0,0,0,1
6.069000,0,0,0,0
6.071000,0,0,0,2
6.073000,0,0,0,1
6.075000,0,0,0,1
6.077000,0,0,0,0
6.079000,0,0,0,0
6.081000,0,0,0,4
6.083000,0,0,0,2
6.085000,1,0,0,1
6.087000,0,0,0,1
6.089000,0,0,0,1
6.091000,0,0,0,0
6.093000,0,0,0,1
6.095000,0,0,0,1
6.097000,0,1,0,3
6.099000,0,0,0,1
6.101000,0,0,0,1
6.103000,0,0,0,1
6.105000,0,0,0,1
6.107000,0,0,0,2
6.109000,0,0,0,4
6.111000,0,0,0,1
6.113000,0,0,0,0
6.115000,0,0,0,1
6.117000,0,0,0,0
6.119000,0,1,0,0
6.121000,1,0,0,0
6.123000,0,0,0,0
6.125000,0,1,0,1
6.127000,0,0,0,1
6.129000,0,0,0,0
6.131000,0,0,0,1
6.133000,0,0,0,2
6.135000,0,0,0,0
6.137000,0,0,0,0
6.139000,0,0,0,1
6.141000,0,0,0,0
6.143000,0,0,0,2
6.145000,0,0,0,1
6.147000,0,0,0,0
6.149000,0,0,0,0
6.151000,0,0,0,3
6.153000,0,0,0,0
6.155000,0,0,0,1
6.157000,0,0,0,0
6.159000,0,0,0,2
6.161000,0,0,0,2
6.163000,0,0,0,1
6.165000,0,0,0,0
6.167000,0,0,0,2
6.169000,0,0,0,2
6.171000,0,0,0,0
6.173000,0,0,0,1
6.175000,0,0,0,1
6.177000,0,0,0,0
6.179000,0,0,0,0
6.181000,0,0,0,1
6.183000,0,0,0,0
6.185000,0,0,0,0
6.187000,0,0,0,2
6.189000,0,0,0,1
6.191000,0,0,0,0
6.193000,0,0,0,1
6.195000,0,0,0,1
6.197000,0,0,0,0
6.199000,0,0,0,1
6.201000,0,0,0,3
6.203000,0,0,0,0
6.205000,0,0,0,0
6.207000,0,0,0,0
6.209000,0,0,0,1
6.211000,0,0,0,0
6.213000,0,0,0,0
6.215000,0,1,0,0
6.217000,0,0,0,1
6.219000,0,0,0,4
6.221000,0,0,0,2
6.223000,0,1,0,2
6.225000,0,0,0,1
6.227000,0,0,0,1
6.229000,0,0,0,2
6.231000,0,0,0,2
6.233000,0,0,0,1
6.235000,0,0,0,1
6.237000,0,0,0,2
6.239000,0,0,0,3
6.241000,0,0,0,3
6.243000,0,0,0,2
6.245000,0,0,0,0
6.247000,0,0,0,1
6.249000,0,0,0,0
6.251000,0,0,0,3
6.253000,1,0,0,1
6.255000,0,0,0,2
6.257000,0,1,0,0
6.259000,0,0,0,4
6.261000,0,0,0,1
6.263000,0,0,0,1
6.265000,0,0,0,1
6.267000,0,0,0,1
6.269000,0,1,0,2
6.271000,0,0,0,0
6.273000,0,0,1,0
6.275000,0,0,0,2
6.277000,0,0,0,1
6.279000,0,0,0,0
6.281000,0,0,0,4
6.283000,0,0,0,0
6.285000,0,0,0,0
6.287000,1,0,0,1
6.289000,0,0,0,0
6.291000,0,0,0,1
6.293000,0,0,0,2
6.295000,1,0,0,1
6.297000,0,0,0,1
6.299000,0,0,0,1
6.301000,0,0,0,3
6.303000,0,0,0,2
6.305000,0,0,0,0
6.307000,0,0,0,1
6.309000,0,0,0,2
6.311000,0,0,0,3
6.313000,0,0,0,0
6.315000,0,0,0,1
6.317000,0,0,0,0
6.319000,0,0,0,0
6.321000,0,0,0,1
6.323000,0,0,0,0
6.325000,0,0,0,0
6.327000,0,0,0,1
6.329000,0,0,0,0
6.331000,0,0,0,0
6.333000,0,0,0,1
6.335000,0,0,0,0
6.337000,0,0,0,0
6.339000,0,0,0,1
6.341000,0,0,0,0
6.343000,0,0,0,2
6.345000,0,0,0,0
6.347000,0,0,0,0
6.349000,0,0,0,0
6.351000,0,0,0,1
6.353000,0,0,0,0
6.355000,0,0,0,0
6.357000,0,0,0,0
6.359000,0,0,0,0
6.361000,0,0,0,0
6.363000,0,0,0,1
6.365000,1,0,0,0
6.367000,1,0,0,0
6.369000,0,0,0,1
6.371000,0,0,0,0
6.373000,0,0,0,0
6.375000,0,0,0,1
6.377000,0,0,0,0
6.379000,0,0,0,2
6.381000,0,0,0,1
6.383000,0,0,0,2
6.385000,0,0,0,2
6.387000,0,0,0,0
6.389000,1,0,0,1
6.391000,0,0,0,1
6.393000,0,0,0,4
6.395000,0,0,0,3
6.397000,0,0,0,0
6.399000,0,0,0,2
6.401000,0,0,0,2
6.403000,0,0,0,0
6.405000,0,0,0,1
6.407000,0,0,0,0
6.409000,0,0,0,1
6.411000,0,0,0,2
6.413000,0,0,0,1
6.415000,0,0,0,4
6.417000,0,0,0,0
6.419000,0,0,0,2
6.421000,0,0,0,0
6.423000,0,0,0,0
6.425000,0,0,0,3
6.427000,0,0,0,0
6.429000,1,0,0,1
6.431000,0,0,0,2
6.433000,0,0,0,2
6.435000,0,0,0,2
6.437000,0,0,1,1
6.439000,0,0,0,0
6.441000,0,0,0,2
6.443000,0,0,0,2
6.445000,0,0,0,1
6.447000,0,0,0,1
6.449000,0,0,0,0
6.451000,0,0,0,0
6.453000,0,0,0,0
6.455000,0,0,0,2
6.457000,0,0,0,0
6.459000,0,0,0,1
6.461000,0,0,0,1
6.463000,0,1,1,0
6.465000,0,0,0,0
6.467000,0,0,0,0
6.469000,0,0,0,1
6.471000,0,0,0,0
6.473000,0,0,0,0
6.475000,0,1,0,0
6.477000,0,0,0,0
6.479000,0,0,0,0
6.481000,0,0,0,0
6.483000,0,0,0,2
6.485000,0,0,0,0
6.487000,0,0,0,0
6.489000,0,1,0,0
6.491000,0,0,0,0
6.493000,0,0,0,1
6.495000,0,1,0,1
6.497000,0,0,0,0
6.499000,0,0,0,0
6.501000,0,1,0,1
6.503000,0,0,0,0
6.505000,0,0,0,0
6.507000,0,0,0,0
6.509000,0,0,1,1
6.511000,0,0,0,1
6.513000,0,0,0,2
6.515000,0,0,0,0
6.517000,0,0,0,0
6.519000,0,0,0,0
6.521000,0,0,0,1
6.523000,0,0,0,2
6.525000,0,0,0,1
6.527000,0,0,0,0
6.529000,0,0,0,0
6.531000,0,0,0,1
6.533000,0,0,0,2
6.535000,0,0,0,1
6.537000,0,0,0,2
6.539000,1,1,0,0
6.541000,0,0,0,0
6.543000,0,0,0,1
6.545000,0,0,0,1
6.547000,0,0,0,0
6.549000,0,0,0,1
6.551000,0,0,0,1
6.553000,0,1,0,0
6.555000,0,0,0,2
6.557000,0,0,0,2
6.559000,0,0,0,2
6.561000,0,1,0,0
6.563000,0,0,0,1
6.565000,0,0,0,1
6.567000,0,0,0,4
6.569000,0,0,0,0
6.571000,0,0,0,0
6.573000,0,0,0,0
6.575000,0,0,0,1
6.577000,0,0,0,1
6.579000,0,0,0,2
6.581000,0,0,0,0
6.583000,0,0,0,2
6.585000,0,0,0,0
6.587000,0,1,0,2
6.589000,0,0,0,0
6.591000,0,0,0,1
6.593000,0,0,0,0
6.595000,0,0,0,2
6.597000,0,0,0,1
6.599000,0,1,0,0
6.601000,1,0,0,2
6.603000,0,0,0,0
6.605000,0,0,0,2
6.607000,0,0,0,1
6.609000,0,0,0,0
6.611000,0,0,0,0
6.613000,0,0,0,1
6.615000,0,0,0,0
6.617000,0,1,0,0
6.619000,0,0,0,1
6.621000,0,0,0,0
6.623000,0,0,0,1
6.625000,0,0,0,0
6.627000,0,0,0,1
6.629000,0,0,0,3
6.631000,0,0,0,1
6.633000,0,0,0,0
6.635000,0,0,0,1
6.637000,0,0,0,2
6.639000,0,0,0,0
6.641000,0,0,0,1
6.643000,0,0,0,0
6.645000,0,0,0,0
6.647000,0,0,0,1
6.649000,0,0,0,0
6.651000,0,0,0,2
6.653000,0,0,0,0
6.655000,0,0,0,1
6.657000,0,0,0,0
6.659000,0,0,0,2
6.661000,0,0,0,1
6.663000,0,0,0,0
6.665000,0,0,0,0
6.667000,0,0,0,1
6.669000,0,0,0,0
6.671000,0,0,0,0
6.673000,0,0,0,2
6.675000,0,0,0,1
6.677000,0,0,0,1
6.679000,0,0,0,1
6.681000,0,0,0,1
6.683000,0,0,0,0
6.685000,0,1,0,0
6.687000,0,1,0,2
6.689000,0,0,0,0
6.691000,0,0,0,3
6.693000,0,0,0,0
6.695000,0,0,0,1
6.697000,0,0,0,0
6.699000,0,0,0,0
6.701000,0,0,0,2
6.703000,0,0,0,0
6.705000,0,0,0,2
6.707000,0,0,0,0
6.709000,0,0,0,0
6.711000,0,0,0,0
6.713000,0,0,0,0
6.715000,0,1,0,1
6.717000,0,0,0,0
6.719000,0,0,0,2
6.721000,0,0,0,0
6.723000,0,0,0,0
6.725000,0,0,1,0
6.727000,0,0,0,0
6.729000,1,0,0,2
6.731000,0,0,0,0
6.733000,0,0,0,1
6.735000,0,0,0,0
6.737000,0,0,0,0
6.739000,0,0,0,1
6.741000,0,0,0,0
6.743000,0,0,0,1
6.745000,0,0,0,0
6.747000,0,1,0,0
6.749000,0,0,0,1
6.751000,0,0,0,0
6.753000,0,0,0,2
6.755000,0,0,0,0
6.757000,0,0,0,1
6.759000,0,0,0,1
6.761000,0,0,0,0
6.763000,0,1,0,1
6.765000,0,0,0,0
6.767000,0,0,0,0
6.769000,0,0,0,0
6.771000,0,0,0,1
6.773000,0,0,0,0
6.775000,0,0,0,0
6.777000,0,0,0,1
6.779000,0,0,0,0
6.781000,0,0,0,0
6.783000,0,0,0,3
6.785000,0,0,0,1
6.787000,0,0,0,0
6.789000,0,0,0,0
6.791000,0,0,0,1
6.793000,0,0,0,0
6.795000,0,0,0,0
6.797000,0,0,0,1
6.799000,0,0,0,0
6.801000,0,0,0,1
6.803000,0,0,0,0
6.805000,0,0,0,0
6.807000,0,0,0,0
6.809000,0,0,0,0
6.811000,0,0,0,2
6.813000,0,0,0,0
6.815000,0,0,0,1
6.817000,0,0,0,1
6.819000,0,0,0,0
6.821000,0,0,0,1
6.823000,0,0,0,0
6.825000,0,0,0,1
6.827000,0,0,0,1
6.829000,0,0,0,0
6.831000,0,0,0,0
6.833000,0,1,0,1
6.835000,0,0,0,0
6.837000,0,0,0,0
6.839000,0,0,0,0
6.841000,0,0,0,2
6.843000,0,0,0,0
6.845000,0,0,0,1
6.847000,0,0,0,0
6.849000,0,0,0,0
6.851000,0,1,0,1
6.853000,0,0,0,0
6.855000,0,0,0,1
6.857000,0,0,0,0
6.859000,0,0,0,0
6.861000,0,0,0,1
6.863000,0,0,0,0
6.865000,0,0,0,0
6.867000,0,0,0,0
6.869000,0,0,0,1
6.871000,0,0,0,0
6.873000,0,0,0,0
6.875000,0,0,0,0
6.877000,0,0,0,1
6.879000,0,0,0,2
6.881000,0,0,0,2
6.883000,0,0,0,0
6.885000,0,0,0,0
6.887000,0,0,0,1
6.889000,0,0,0,1
6.891000,0,0,0,1
6.893000,0,0,0,0
6.895000,0,0,0,1
6.897000,0,0,0,0
6.899000,0,1,0,1
6.901000,0,0,0,0
6.903000,0,0,0,0
6.905000,0,0,0,0
6.907000,0,0,0,0
6.909000,0,0,0,0
6.911000,0,0,0,0
6.913000,0,0,0,0
6.915000,0,0,0,3
6.917000,0,0,0,2
6.919000,0,0,0,0
6.921000,0,0,0,0
6.923000,0,0,0,1
6.925000,0,0,0,0
6.927000,0,0,0,0
6.929000,0,0,0,1
6.931000,0,0,0,1
6.933000,0,0,0,0
6.935000,0,0,0,2
6.937000,0,0,0,1
6.939000,0,0,0,0
6.941000,0,0,0,1
6.943000,1,0,0,1
6.945000,0,0,1,0
6.947000,0,0,0,2
6.949000,0,0,0,1
6.951000,0,0,0,0
6.953000,0,0,0,0
6.955000,0,0,0,1
6.957000,0,0,0,0
6.959000,0,0,0,0
6.961000,0,0,0,1
6.963000,0,0,0,1
6.965000,0,0,0,0
6.967000,0,0,0,0
6.969000,0,0,0,0
6.971000,0,0,0,0
6.973000,0,0,0,0
6.975000,0,0,0,3
6.977000,0,0,0,0
6.979000,1,1,0,0
6.981000,0,0,0,1
6.983000,0,0,0,0
6.985000,0,0,0,0
6.987000,0,0,0,1
6.989000,0,0,0,0
6.991000,0,0,0,0
6.993000,0,0,0,0
6.995000,0,0,0,1
6.997000,0,0,0,0
6.999000,0,0,0,1
7.001000,0,0,0,2
7.003000,0,0,0,1
7.005000,0,0,0,2
7.007000,0,0,0,0
7.009000,0,1,0,0
7.011000,0,0,0,0
7.013000,0,0,0,0
7.015000,0,0,0,0
7.017000,0,0,0,0
7.019000,0,0,0,1
7.021000,0,0,0,1
7.023000,0,0,0,1
7.025000,0,0,0,0
7.027000,0,0,0,1
7.029000,0,1,0,1
7.031000,0,0,0,1
7.033000,0,0,0,0
7.035000,0,0,0,2
7.037000,0,0,0,0
7.039000,0,0,0,0
7.041000,1,0,0,0
7.043000,0,0,0,0
7.045000,0,0,0,1
7.047000,0,0,0,1
7.049000,0,0,0,0
7.051000,0,0,0,0
7.053000,0,0,0,0
7.055000,0,0,0,0
7.057000,0,0,0,0
7.059000,0,0,0,0
7.061000,0,0,0,1
7.063000,0,0,0,2
7.065000,0,0,0,1
7.067000,0,0,0,0
7.069000,0,0,0,1
7.071000,0,0,0,0
7.073000,0,0,0,1
7.075000,0,0,0,4
7.077000,0,0,0,0
7.079000,0,0,0,0
7.081000,0,0,0,0
7.083000,0,0,0,0
7.085000,0,0,0,0
7.087000,0,0,0,1
7.089000,0,0,0,1
7.091000,0,0,0,0
7.093000,0,0,0,1
7.095000,0,0,0,0
7.097000,0,0,0,0
7.099000,0,0,0,1
7.101000,0,0,0,0
7.103000,0,0,0,0
7.105000,0,0,0,0
7.107000,0,0,0,0
7.109000,0,0,0,0
7.111000,0,0,0,1
7.113000,0,0,0,0
7.115000,0,1,0,0
7.117000,1,0,0,0
7.119000,0,0,0,1
7.121000,0,0,0,1
7.123000,0,0,0,0
7.125000,0,0,0,0
7.127000,0,2,0,0
7.129000,0,0,0,1
7.131000,0,0,0,0
7.133000,0,0,0,1
7.135000,0,0,0,1
7.137000,0,0,0,0
7.139000,0,0,0,0
7.141000,0,0,0,0
7.143000,0,0,0,0
7.145000,0,0,0,0
7.147000,0,0,0,0
7.149000,0,0,0,0
7.151000,0,0,0,1
7.153000,0,0,0,2
7.155000,0,0,0,0
7.157000,0,0,0,1
7.159000,0,0,0,0
7.161000,0,0,0,1
7.163000,0,0,0,0
7.165000,0,0,0,1
7.167000,0,0,0,1
7.169000,0,0,0,1
7.171000,0,0,0,0
7.173000,0,0,0,0
7.175000,0,0,0,0
7.177000,0,0,0,0
7.179000,0,0,0,1
7.181000,0,0,0,1
7.183000,0,0,0,0
7.185000,0,0,0,1
7.187000,0,0,0,0
7.189000,0,0,0,0
7.191000,0,0,0,0
7.193000,0,0,0,0
7.195000,0,0,0,0
7.197000,0,0,0,1
7.199000,0,1,0,1
7.201000,0,0,0,0
7.203000,0,0,0,0
7.205000,0,0,0,1
7.207000,0,0,0,0
7.209000,0,0,0,0
7.211000,0,0,0,0
7.213000,0,0,0,0
7.215000,0,0,0,0
7.217000,0,0,0,1
7.219000,0,0,0,0
7.221000,0,0,0,0
7.223000,0,0,0,0
7.225000,0,0,0,0
7.227000,0,0,0,0
7.229000,0,0,0,0
7.231000,0,0,0,1
7.233000,0,0,0,0
7.235000,0,0,0,0
7.237000,0,0,0,1
7.239000,0,0,0,0
7.241000,0,0,0,1
7.243000,0,0,0,0
7.245000,0,0,0,1
7.247000,0,0,0,0
7.249000,0,0,0,0
7.251000,0,0,0,0
7.253000,1,0,0,1
7.255000,0,0,0,1
7.257000,0,0,0,1
7.259000,0,0,0,0
7.261000,0,0,0,0
7.263000,0,0,0,0
7.265000,0,0,1,0
7.267000,1,0,0,0
7.269000,0,0,0,2
7.271000,0,0,0,0
7.273000,0,0,0,0
7.275000,0,0,0,3
7.277000,0,0,0,0
7.279000,0,0,0,0
7.281000,0,0,0,0
7.283000,0,0,0,0
7.285000,0,0,0,1
7.287000,0,0,0,0
7.289000,0,0,0,0
7.291000,0,0,0,0
7.293000,0,0,0,0
7.295000,0,0,0,0
7.297000,0,0,0,0
7.299000,0,0,0,2
7.301000,0,0,0,1
7.303000,0,0,0,2
7.305000,0,0,0,1
7.307000,0,0,0,1
7.309000,0,0,0,0
7.311000,0,0,0,0
7.313000,0,1,0,0
7.315000,0,1,0,1
7.317000,0,0,0,1
7.319000,0,0,0,0
7.321000,0,0,0,0
7.323000,0,0,0,1
7.325000,0,0,0,0
7.327000,0,0,0,1
7.329000,0,0,0,0
7.331000,0,0,0,0
7.333000,0,0,0,0
7.335000,0,0,0,0
7.337000,0,0,0,1
7.339000,0,0,0,0
7.341000,0,0,0,1
7.343000,0,0,0,0
7.345000,0,0,0,1
7.347000,0,0,0,0
7.349000,0,0,0,1
7.351000,0,0,0,0
7.353000,0,0,0,0
7.355000,0,0,0,0
7.357000,0,0,0,0
7.359000,0,0,0,0
7.361000,0,0,0,0
7.363000,0,1,0,0
7.365000,0,0,0,0
7.367000,0,0,0,0
7.369000,0,0,0,1
7.371000,0,0,0,0
7.373000,0,0,0,0
7.375000,0,0,0,2
7.377000,0,0,0,0
7.379000,0,0,0,0
7.381000,0,0,0,1
7.383000,0,0,0,0
7.385000,0,0,0,0
7.387000,0,0,0,0
7.389000,0,0,0,1
7.391000,0,0,0,1
7.393000,0,0,0,0
7.395000,0,0,0,0
7.397000,0,0,0,0
7.399000,0,0,0,0
7.401000,0,0,0,0
7.403000,0,0,0,0
7.405000,0,0,0,0
7.407000,0,0,0,0
7.409000,0,0,0,0
7.411000,0,0,0,0
7.413000,0,0,0,0
7.415000,0,0,0,0
7.417000,0,0,0,0
7.419000,0,0,0,0
7.421000,0,0,0,0
7.423000,0,0,0,1
7.425000,0,0,0,0
7.427000,0,0,0,0
7.429000,0,0,0,1
7.431000,0,0,0,0
7.433000,0,1,0,0
7.435000,0,0,0,0
7.437000,0,0,0,0
7.439000,0,0,0,0
7.441000,0,0,0,0
7.443000,0,0,0,1
7.445000,0,0,0,0
7.447000,0,0,0,0
7.449000,0,0,0,0
7.451000,0,0,0,1
7.453000,0,0,0,0
7.455000,0,0,0,0
7.457000,0,0,0,0
7.459000,0,0,0,0
7.461000,0,0,0,0
7.463000,0,0,0,1
7.465000,0,0,0,0
7.467000,0,0,0,0
7.469000,0,0,0,1
7.471000,0,0,0,0
7.473000,0,0,0,0
7.475000,0,0,0,0
7.477000,0,0,0,0
7.479000,0,0,0,0
7.481000,0,1,0,0
7.483000,0,0,0,0
7.485000,0,0,0,0
7.487000,0,0,0,0
7.489000,0,0,0,0
7.491000,1,0,0,1
7.493000,0,0,0,1
7.495000,0,0,0,0
7.497000,0,0,0,0
7.499000,0,0,0,0
7.501000,0,0,0,1
7.503000,0,0,0,0
7.505000,0,1,0,0
7.507000,0,0,0,0
7.509000,0,0,0,1
7.511000,0,0,0,0
7.513000,0,0,0,1
7.515000,0,0,0,1
7.517000,0,0,0,1
7.519000,0,0,0,0
7.521000,0,0,0,0
7.523000,0,0,0,0
7.525000,0,0,0,0
7.527000,0,0,0,0
7.529000,0,0,0,1
7.531000,0,0,0,0
7.533000,0,0,0,1
7.535000,0,0,0,1
7.537000,0,0,0,0
7.539000,0,0,0,0
7.541000,0,0,0,0
7.543000,0,0,0,0
7.545000,0,0,0,1
7.547000,0,0,0,0
7.549000,0,0,0,0
7.551000,0,0,0,0
7.553000,0,0,0,0
7.555000,0,0,0,0
7.557000,0,0,0,1
7.559000,0,0,0,1
7.561000,0,0,0,1
7.563000,0,0,0,0
7.565000,0,0,0,1
7.567000,0,0,0,1
7.569000,0,0,0,0
7.571000,0,0,0,0
7.573000,0,0,0,0
7.575000,0,0,0,1
7.577000,0,0,0,0
7.579000,0,0,0,0
7.581000,0,0,0,0
7.583000,0,0,0,1
7.585000,0,0,0,0
7.587000,0,0,0,0
7.589000,0,0,0,0
7.591000,0,0,0,2
7.593000,0,0,0,0
7.595000,0,0,0,0
7.597000,0,0,0,0
7.599000,0,1,0,0
7.601000,0,0,0,0
7.603000,0,0,0,0
7.605000,0,0,0,0
7.607000,0,0,0,0
7.609000,0,0,0,1
7.611000,0,0,0,0
7.613000,0,0,0,0
7.615000,0,0,0,0
7.617000,0,0,0,0
7.619000,0,0,0,1
7.621000,0,0,0,0
7.623000,0,0,0,0
7.625000,0,0,0,0
7.627000,0,0,0,0
7.629000,0,0,0,0
7.631000,0,0,0,0
7.633000,0,0,0,1
7.635000,0,0,0,0
7.637000,0,0,0,0
7.639000,0,0,0,0
7.641000,0,0,1,0
7.643000,0,0,0,0
7.645000,0,0,0,1
7.647000,0,0,0,0
7.649000,0,0,0,0
7.651000,0,0,0,0
7.653000,0,0,0,0
7.655000,0,0,0,0
7.657000,0,0,0,1
7.659000,0,0,0,0
7.661000,0,0,0,0
7.663000,0,0,0,0
7.665000,0,0,0,0
7.667000,0,0,0,0
7.669000,0,0,0,0
7.671000,0,0,0,0
7.673000,0,0,0,1
7.675000,0,0,0,0
7.677000,0,0,0,1
7.679000,0,0,0,0
7.681000,0,0,0,0
7.683000,0,0,0,0
7.685000,0,0,0,0
7.687000,0,0,0,1
7.689000,0,0,0,0
7.691000,0,0,0,0
7.693000,0,0,0,0
7.695000,0,0,0,0
7.697000,0,0,0,0
7.699000,0,0,0,0
7.701000,0,0,0,0
7.703000,0,0,0,0
7.705000,0,0,0,1
7.707000,0,0,0,1
7.709000,0,0,0,0
7.711000,0,0,0,0
7.713000,0,0,0,0
7.715000,0,0,0,0
7.717000,0,0,0,0
7.719000,0,0,0,0
7.721000,0,0,0,0
7.723000,0,0,0,1
7.725000,0,0,0,0
7.727000,0,0,0,1
7.729000,0,0,0,0
7.731000,0,0,0,2
7.733000,0,0,0,0
7.735000,0,0,0,0
7.737000,0,0,0,0
7.739000,0,0,0,0
7.741000,0,0,0,0
7.743000,0,0,0,1
7.745000,0,1,0,0
7.747000,1,0,0,0
7.749000,0,0,0,0
7.751000,0,0,0,0
7.753000,0,0,0,0
7.755000,0,0,0,0
7.757000,0,0,0,0
7.759000,0,0,0,0
7.761000,0,0,1,1
7.763000,0,0,0,1
7.765000,0,0,0,0
7.767000,0,0,0,1
7.769000,0,0,0,0
7.771000,0,0,0,0
7.773000,0,0,0,0
7.775000,0,0,0,1
7.777000,0,0,0,0
7.779000,0,0,0,0
7.781000,0,0,0,0
7.783000,0,0,0,0
7.785000,0,0,0,0
7.787000,0,0,0,0
7.789000,0,0,0,0
7.791000,0,0,0,0
7.793000,0,0,0,0
7.795000,0,0,0,0
7.797000,0,0,0,1
7.799000,0,0,0,0
7.801000,0,0,0,1
7.803000,0,0,0,0
7.805000,0,0,0,0
7.807000,0,0,0,0
7.809000,0,0,0,0
7.811000,0,0,1,1
7.813000,0,0,0,0
7.815000,0,0,0,0
7.817000,0,0,0,1
7.819000,0,0,0,0
7.821000,0,0,0,0
7.823000,0,0,0,0
7.825000,0,0,0,0
7.827000,0,0,0,0
7.829000,0,0,0,1
7.831000,0,0,0,0
7.833000,0,0,0,0
7.835000,0,0,0,0
7.837000,0,0,0,0
7.839000,0,0,0,0
7.841000,0,0,0,1
7.843000,0,0,0,0
7.845000,0,0,0,0
7.847000,0,0,0,0
7.849000,0,0,0,0
7.851000,0,0,0,0
7.853000,0,0,0,0
7.855000,0,0,0,0
7.857000,0,0,0,0
7.859000,0,0,0,0
7.861000,1,0,0,0
7.863000,0,0,0,0
7.865000,0,0,0,0
7.867000,0,0,0,0
7.869000,0,0,0,0
7.871000,0,0,0,0
7.873000,0,0,0,0
7.875000,0,0,0,0
7.877000,0,0,0,0
7.879000,0,0,0,0
7.881000,0,0,0,0
7.883000,0,0,0,0
7.885000,0,0,0,0
7.887000,0,0,0,2
7.889000,0,0,0,1
7.891000,0,0,0,0
7.893000,0,0,0,0
7.895000,0,0,0,0
7.897000,0,0,0,0
7.899000,0,0,0,0
7.901000,0,0,0,0
7.903000,0,0,0,0
7.905000,0,0,0,0
7.907000,0,0,0,0
7.909000,0,0,0,1
7.911000,0,0,0,1
7.913000,0,0,0,0
7.915000,1,0,0,0
7.917000,0,0,0,0
7.919000,0,0,0,0
7.921000,0,0,0,0
7.923000,0,0,0,0
