Energy_MeV,Counts
3.3810000000000002,0
3.383,0
3.385,0
3.387,0
3.3890000000000002,0
3.391,1
3.393,0
3.395,0
3.3970000000000002,0
3.399,0
3.401,0
3.403,0
3.4050000000000002,0
3.407,0
3.409,0
3.411,0
3.4130000000000003,0
3.415,0
3.417,0
3.419,0
3.4210000000000003,0
3.423,0
3.425,0
3.427,0
3.4290000000000003,0
3.431,0
3.433,1
3.435,0
3.4370000000000003,0
3.439,0
3.441,0
3.443,0
3.4450000000000003,0
3.447,1
3.449,0
3.451,0
3.4530000000000003,0
3.455,0
3.457,0
3.459,1
3.4610000000000003,0
3.463,1
3.465,0
3.467,0
3.4690000000000003,0
3.471,0
3.473,0
3.475,0
3.4770000000000003,0
3.479,0
3.481,0
3.483,0
3.4850000000000003,0
3.487,0
3.489,0
3.491,0
3.4930000000000003,0
3.495,0
3.497,0
3.499,0
3.5010000000000003,1
3.503,0
3.505,0
3.507,0
3.5090000000000003,0
3.511,0
3.513,0
3.515,0
3.5170000000000003,0
3.519,0
3.521,0
3.523,0
3.5250000000000004,0
3.527,0
3.529,0
3.531,0
3.5330000000000004,0
3.535,0
3.537,0
3.539,0
3.5410000000000004,0
3.543,1
3.545,0
3.547,0
3.5490000000000004,0
3.551,1
3.553,0
3.555,2
3.5570000000000004,0
3.559,0
3.561,0
3.563,0
3.5650000000000004,0
3.567,0
3.569,0
3.571,0
3.5730000000000004,0
3.575,0
3.577,0
3.579,0
3.5810000000000004,0
3.583,0
3.585,0
3.5869999999999997,0
3.589,0
3.591,0
3.593,0
3.5949999999999998,0
3.597,0
3.599,0
3.601,0
3.6029999999999998,0
3.605,0
3.607,0
3.609,1
3.6109999999999998,0
3.613,0
3.615,0
3.617,0
3.6189999999999998,0
3.621,0
3.623,1
3.625,0
3.627,0
3.629,0
3.6310000000000002,0
3.633,0
3.635,0
3.637,0
3.6390000000000002,0
3.641,0
3.643,0
3.645,0
3.6470000000000002,1
3.649,0
3.651,0
3.653,0
3.6550000000000002,0
3.657,0
3.659,0
3.661,0
3.6630000000000003,0
3.665,1
3.667,0
3.669,0
3.6710000000000003,0
3.673,0
3.675,1
3.677,0
3.6790000000000003,0
3.681,0
3.683,0
3.685,0
3.6870000000000003,1
3.689,0
3.691,0
3.693,0
3.6950000000000003,0
3.697,0
3.699,1
3.701,0
3.7030000000000003,0
3.705,1
3.707,0
3.709,0
3.7110000000000003,0
3.713,0
3.715,0
3.717,0
3.7190000000000003,0
3.721,0
3.723,0
3.725,1
3.7270000000000003,0
3.729,1
3.731,0
3.733,0
3.7350000000000003,0
3.737,0
3.739,0
3.741,0
3.7430000000000003,0
3.745,0
3.747,0
3.749,0
3.7510000000000003,0
3.753,0
3.755,0
3.757,0
3.7590000000000003,0
3.761,0
3.763,0
3.765,0
3.7670000000000003,0
3.769,0
3.771,0
3.773,0
3.7750000000000004,0
3.777,0
3.779,0
3.781,0
3.7830000000000004,0
3.785,0
3.787,0
3.789,0
3.7910000000000004,0
3.793,0
3.795,0
3.797,1
3.7990000000000004,2
3.801,0
3.803,0
3.805,0
3.8070000000000004,0
3.809,0
3.811,0
3.813,0
3.8150000000000004,1
3.817,0
3.819,0
3.821,0
3.8230000000000004,0
3.825,0
3.827,0
3.829,0
3.8310000000000004,0
3.833,1
3.835,0
3.837,1
3.839,0
3.841,0
3.843,0
3.8449999999999998,0
3.847,0
3.849,0
3.851,0
3.8529999999999998,0
3.855,0
3.857,0
3.859,0
3.8609999999999998,0
3.863,0
3.865,0
3.867,1
3.8689999999999998,0
3.871,0
3.873,0
3.875,0
3.877,0
3.879,0
3.8810000000000002,0
3.883,0
3.885,0
3.887,0
3.8890000000000002,0
3.891,0
3.893,0
3.895,0
3.8970000000000002,0
3.899,0
3.901,0
3.903,0
3.9050000000000002,0
3.907,0
3.909,1
3.911,0
3.9130000000000003,0
3.915,1
3.917,0
3.919,0
3.9210000000000003,0
3.923,0
3.925,0
3.927,0
3.9290000000000003,0
3.931,0
3.933,0
3.935,0
3.9370000000000003,0
3.939,0
3.941,0
3.943,0
3.9450000000000003,0
3.947,0
3.949,0
3.951,0
3.9530000000000003,0
3.955,0
3.957,0
3.959,0
3.9610000000000003,0
3.963,0
3.965,1
3.967,0
3.9690000000000003,0
3.971,0
3.973,0
3.975,0
3.9770000000000003,0
3.979,0
3.981,1
3.983,0
3.9850000000000003,0
3.987,1
3.989,1
3.991,0
3.9930000000000003,0
3.995,1
3.997,0
3.999,0
4.0009999999999994,0
4.003,0
4.005000000000001,0
4.007,0
4.009,1
4.011,0
4.013,0
4.015000000000001,0
4.0169999999999995,0
4.019,0
4.021000000000001,0
4.023,0
4.025,0
4.027,0
4.029,0
4.031000000000001,0
4.0329999999999995,0
4.035,1
4.037000000000001,1
4.039,0
4.041,0
4.043,0
4.045,0
4.047000000000001,1
4.0489999999999995,0
4.051,0
4.053000000000001,0
4.055,1
4.057,0
4.059,0
4.061,0
4.063000000000001,0
4.0649999999999995,0
4.067,0
4.069000000000001,0
4.071,0
4.073,0
4.075,0
4.077,0
4.079000000000001,0
4.0809999999999995,0
4.083,0
4.085000000000001,0
4.087,0
4.089,0
4.091,0
4.093,0
4.095000000000001,0
4.0969999999999995,0
4.099,0
4.101,0
4.103,0
4.105,0
4.106999999999999,0
4.109,0
4.111000000000001,0
4.1129999999999995,0
4.115,0
4.117,0
4.119,0
4.121,0
4.122999999999999,0
4.125,0
4.127000000000001,0
4.129,0
4.131,0
4.133,0
4.135,0
4.1370000000000005,1
4.138999999999999,0
4.141,0
4.143000000000001,0
4.145,0
4.147,1
4.149,0
4.151,0
4.1530000000000005,0
4.154999999999999,0
4.157,0
4.159000000000001,0
4.161,0
4.163,0
4.165,0
4.167,0
4.1690000000000005,1
4.170999999999999,0
4.173,0
4.175000000000001,0
4.177,0
4.179,0
4.181,0
4.183,0
4.1850000000000005,0
4.186999999999999,0
4.189,0
4.191000000000001,0
4.193,0
4.195,0
4.197,0
4.199,0
4.2010000000000005,0
4.202999999999999,0
4.205,0
4.207000000000001,0
4.209,1
4.211,0
4.213,0
4.215,0
4.2170000000000005,0
4.218999999999999,0
4.221,0
4.223000000000001,1
4.225,0
4.227,0
4.229,0
4.231,0
4.2330000000000005,0
4.234999999999999,0
4.237,0
4.239000000000001,0
4.241,0
4.243,0
4.245,0
4.247,0
4.2490000000000006,0
4.2509999999999994,0
4.253,0
4.255000000000001,0
4.257,0
4.259,0
4.261,0
4.263,0
4.265000000000001,0
4.2669999999999995,0
4.269,1
4.271000000000001,0
4.273,0
4.275,0
4.277,0
4.279,0
4.281000000000001,0
4.2829999999999995,0
4.285,0
4.287000000000001,1
4.289,0
4.291,0
4.293,0
4.295,0
4.297000000000001,0
4.2989999999999995,0
4.301,0
4.303000000000001,0
4.305,0
4.307,0
4.309,0
4.311,0
4.313000000000001,0
4.3149999999999995,0
4.317,0
4.319000000000001,0
4.321,0
4.323,0
4.325,0
4.327,0
4.329000000000001,0
4.3309999999999995,0
4.333,0
4.335000000000001,0
4.337,1
4.339,0
4.341,0
4.343,0
4.345000000000001,0
4.3469999999999995,0
4.349,0
4.351000000000001,0
4.353,0
4.355,0
4.356999999999999,0
4.359,1
4.361000000000001,0
4.3629999999999995,0
4.365,0
4.367,0
4.369,0
4.371,0
4.372999999999999,0
4.375,0
4.377000000000001,1
4.379,0
4.381,0
4.383,0
4.385,1
4.3870000000000005,0
4.388999999999999,0
4.391,0
4.393000000000001,0
4.395,1
4.397,1
4.399,0
4.401,0
4.4030000000000005,0
4.404999999999999,0
4.407,0
4.409000000000001,0
4.411,0
4.413,0
4.415,0
4.417,0
4.4190000000000005,0
4.420999999999999,0
4.423,0
4.425000000000001,0
4.427,0
4.429,0
4.431,0
4.433,0
4.4350000000000005,0
4.436999999999999,0
4.439,0
4.441000000000001,0
4.443,0
4.445,0
4.447,1
4.449,0
4.4510000000000005,0
4.452999999999999,0
4.455,0
4.457000000000001,0
4.459,0
4.461,0
4.463,0
4.465,0
4.4670000000000005,0
4.468999999999999,0
4.471,0
4.473000000000001,0
4.475,0
4.477,0
4.479,0
4.481,0
4.4830000000000005,0
4.484999999999999,0
4.487,0
4.489000000000001,0
4.491,0
4.493,0
4.495,0
4.497,0
4.4990000000000006,0
4.5009999999999994,0
4.503,0
4.505000000000001,0
4.507,0
4.509,0
4.511,0
4.513,0
4.515000000000001,0
4.5169999999999995,0
4.519,0
4.521000000000001,0
4.523,0
4.525,0
4.527,0
4.529,0
4.531000000000001,0
4.5329999999999995,0
4.535,0
4.537000000000001,0
4.539,0
4.541,0
4.543,0
4.545,0
4.547000000000001,0
4.5489999999999995,0
4.551,0
4.553000000000001,0
4.555,0
4.557,0
4.559,0
4.561,0
4.563000000000001,0
4.5649999999999995,0
4.567,0
4.569000000000001,0
4.571,0
4.573,0
4.575,0
4.577,0
4.579000000000001,1
4.5809999999999995,0
4.583,0
4.585000000000001,0
4.587,0
4.589,0
4.591,0
4.593,0
4.595000000000001,0
4.5969999999999995,0
4.599,0
4.601000000000001,0
4.603,0
4.605,0
4.607,0
4.609,1
4.611000000000001,0
4.6129999999999995,0
4.615,0
4.617,0
4.619,1
4.621,0
4.622999999999999,0
4.625,0
4.627000000000001,0
4.629,0
4.631,0
4.633,0
4.635,0
4.6370000000000005,0
4.638999999999999,0
4.641,0
4.643000000000001,0
4.645,1
4.647,0
4.649,0
4.651,0
4.6530000000000005,0
4.654999999999999,0
4.657,0
4.659000000000001,0
4.661,0
4.663,0
4.665,0
4.667,0
4.6690000000000005,0
4.670999999999999,0
4.673,0
4.675000000000001,0
4.677,0
4.679,0
4.681,0
4.683,0
4.6850000000000005,0
4.686999999999999,0
4.689,0
4.691000000000001,0
4.693,0
4.695,1
4.697,0
4.699,1
4.7010000000000005,0
4.702999999999999,0
4.705,0
4.707000000000001,0
4.709,0
4.711,0
4.713,0
4.715,0
4.7170000000000005,0
4.718999999999999,0
4.721,0
4.723000000000001,0
4.725,0
4.727,0
4.729,0
4.731,0
4.7330000000000005,0
4.734999999999999,0
4.737,0
4.739000000000001,0
4.741,0
4.743,0
4.745,0
4.747,0
4.7490000000000006,0
4.7509999999999994,0
4.753,0
4.755000000000001,0
4.757,1
4.759,0
4.761,1
4.763,0
4.765000000000001,0
4.7669999999999995,0
4.769,0
4.771000000000001,0
4.773,0
4.775,0
4.777,0
4.779,0
4.781000000000001,0
4.7829999999999995,0
4.785,0
4.787000000000001,0
4.789,0
4.791,0
4.793,1
4.795,0
4.797000000000001,0
4.7989999999999995,0
4.801,0
4.803000000000001,0
4.805,0
4.807,0
4.809,0
4.811,0
4.813000000000001,0
4.8149999999999995,0
4.817,0
4.819000000000001,0
4.821,0
4.823,0
4.825,0
4.827,0
4.829000000000001,0
4.8309999999999995,1
4.833,0
4.835000000000001,0
4.837,0
4.839,0
4.841,0
4.843,0
4.845000000000001,0
4.8469999999999995,0
4.849,0
4.851000000000001,0
4.853,0
4.855,0
4.857,1
4.859,0
4.861000000000001,0
4.8629999999999995,0
4.865,0
4.867,0
4.869,0
4.871,0
4.872999999999999,0
4.875,0
4.877000000000001,0
4.879,0
4.881,0
4.883,0
4.885,0
4.8870000000000005,0
4.888999999999999,0
4.891,0
4.893000000000001,0
4.895,0
4.897,0
4.899,0
4.901,0
4.9030000000000005,0
4.904999999999999,0
4.907,0
4.909000000000001,0
4.911,0
4.913,0
4.915,0
4.917,0
4.9190000000000005,0
4.920999999999999,0
4.923,0
4.925000000000001,0
4.927,1
4.929,0
4.931,0
4.933,0
4.9350000000000005,0
4.936999999999999,0
4.939,0
4.941000000000001,0
4.943,0
4.945,0
4.947,0
4.949,0
4.9510000000000005,0
4.952999999999999,0
4.955,0
4.957000000000001,0
4.959,0
4.961,0
4.963,0
4.965,0
4.9670000000000005,0
4.968999999999999,0
4.971,0
4.973000000000001,0
4.975,0
4.977,0
4.979,0
4.981,0
4.9830000000000005,0
4.984999999999999,0
4.987,0
4.989000000000001,0
4.991,0
4.993,0
4.995,0
4.997,0
4.9990000000000006,1
5.0009999999999994,0
5.003,0
5.005000000000001,0
5.007,0
5.009,0
5.011,0
5.013,0
5.015000000000001,0
5.0169999999999995,0
5.019,0
5.021000000000001,1
5.023,0
5.025,0
5.027,0
5.029,0
5.031000000000001,0
5.0329999999999995,0
5.035,0
5.037000000000001,0
5.039,0
5.041,0
5.043,0
5.045,0
5.047000000000001,1
5.0489999999999995,0
5.051,0
5.053000000000001,0
5.055,0
5.057,0
5.059,0
5.061,0
5.063000000000001,0
5.0649999999999995,0
5.067,0
5.069000000000001,0
5.071,0
5.073,1
5.075,0
5.077,0
5.079000000000001,0
5.0809999999999995,0
5.083,0
5.085000000000001,0
5.087,0
5.089,0
5.091,0
5.093,0
5.095000000000001,0
5.0969999999999995,0
5.099,0
5.101000000000001,0
5.103,0
5.105,0
5.107,0
5.109,0
5.111000000000001,0
5.1129999999999995,0
5.115,0
5.117000000000001,0
5.119,0
5.121,0
5.122999999999999,0
5.125,0
5.127000000000001,0
5.129,0
5.131,0
5.133,0
5.135,0
5.1370000000000005,0
5.138999999999999,0
5.141,0
5.143000000000001,0
5.145,0
5.147,0
5.149,0
5.151,0
5.1530000000000005,0
5.154999999999999,0
5.157,0
5.159000000000001,0
5.161,0
5.163,0
5.165,0
5.167,0
5.1690000000000005,0
5.170999999999999,0
5.173,0
5.175000000000001,0
5.177,0
5.179,0
5.181,0
5.183,0
5.1850000000000005,0
5.186999999999999,0
5.189,0
5.191000000000001,0
5.193,0
5.195,0
5.197,0
5.199,0
5.2010000000000005,0
5.202999999999999,0
5.205,0
5.207000000000001,0
5.209,0
5.211,0
5.213,0
5.215,0
5.2170000000000005,0
5.218999999999999,0
5.221,0
5.223000000000001,0
5.225,0
5.227,0
5.229,0
5.231,1
5.2330000000000005,0
5.234999999999999,0
5.237,0
5.239000000000001,0
5.241,0
5.243,0
5.245,0
5.247,0
5.2490000000000006,0
5.2509999999999994,0
5.253,0
5.255000000000001,0
5.257,0
5.259,0
5.261,1
5.263,0
5.265000000000001,0
5.2669999999999995,0
5.269,0
5.271000000000001,0
5.273,0
5.275,0
5.277,0
5.279,0
5.281000000000001,0
5.2829999999999995,0
5.285,0
5.287000000000001,0
5.289,0
5.291,1
5.293,0
5.295,0
5.297000000000001,0
5.2989999999999995,0
5.301,0
5.303000000000001,0
5.305,1
5.307,0
5.309,0
5.311,0
5.313000000000001,0
5.3149999999999995,0
5.317,0
5.319000000000001,0
5.321,0
5.323,0
5.325,0
5.327,1
5.329000000000001,0
5.3309999999999995,0
5.333,0
5.335000000000001,0
5.337,0
5.339,0
5.341,0
5.343,0
5.345000000000001,0
5.3469999999999995,0
5.349,0
5.351000000000001,0
5.353,0
5.355,0
5.357,0
5.359,0
5.361000000000001,0
5.3629999999999995,0
5.365,0
5.367000000000001,0
5.369,0
5.371,0
5.373,0
5.375,0
5.377000000000001,0
5.379,0
5.381,0
5.383,1
5.385,0
5.3870000000000005,0
5.388999999999999,0
5.391,0
5.393000000000001,0
5.395,0
5.397,0
5.399,0
5.401,0
5.4030000000000005,0
5.404999999999999,0
5.407,0
5.409000000000001,0
5.411,0
5.413,0
5.415,0
5.417,0
5.4190000000000005,1
5.420999999999999,0
5.423,0
5.425000000000001,0
5.427,0
5.429,0
5.431,0
5.433,0
5.4350000000000005,0
5.436999999999999,0
5.439,0
5.441000000000001,0
5.443,1
5.445,0
5.447,0
5.449,0
5.4510000000000005,0
5.452999999999999,0
5.455,0
5.457000000000001,0
5.459,1
5.461,0
5.463,0
5.465,0
5.4670000000000005,0
5.468999999999999,0
5.471,0
5.473000000000001,0
5.475,0
5.477,0
5.479,0
5.481,0
5.4830000000000005,0
5.484999999999999,0
5.487,0
5.489000000000001,0
5.491,0
5.493,0
5.495,0
5.497,2
5.4990000000000006,0
5.5009999999999994,0
5.503,0
5.505000000000001,0
5.507,0
5.509,0
5.511,0
5.513,0
5.515000000000001,0
5.5169999999999995,0
5.519,0
5.521000000000001,0
5.523,1
5.525,0
5.527,0
5.529,0
5.531000000000001,0
5.5329999999999995,0
5.535,0
5.537000000000001,0
5.539,0
5.541,0
5.543,0
5.545,0
5.547000000000001,0
5.5489999999999995,0
5.551,0
5.553000000000001,0
5.555,0
5.557,0
5.559,0
5.561,0
5.563000000000001,0
5.5649999999999995,1
5.567,0
5.569000000000001,0
5.571,0
5.573,0
5.575,0
5.577,0
5.579000000000001,1
5.5809999999999995,0
5.583,0
5.585000000000001,0
5.587,0
5.589,0
5.591,0
5.593,0
5.595000000000001,0
5.5969999999999995,0
5.599,0
5.601000000000001,0
5.603,0
5.605,0
5.607,0
5.609,0
5.611000000000001,0
5.6129999999999995,0
5.615,0
5.617000000000001,0
5.619,0
5.621,0
5.623,0
5.625,0
5.627000000000001,0
5.629,0
5.631,0
5.633,1
5.635,0
5.6370000000000005,0
5.638999999999999,0
5.641,0
5.643000000000001,0
5.645,0
5.647,0
5.649,0
5.651,0
5.6530000000000005,0
5.654999999999999,0
5.657,0
5.659000000000001,0
5.661,0
5.663,0
5.665,0
5.667,1
5.6690000000000005,0
5.670999999999999,0
5.673,0
5.675000000000001,0
5.677,0
5.679,0
5.681,0
5.683,0
5.6850000000000005,0
5.686999999999999,0
5.689,0
5.691000000000001,0
5.693,0
5.695,0
5.697,0
5.699,0
5.7010000000000005,0
5.702999999999999,0
5.705,0
5.707000000000001,0
5.709,0
5.711,0
5.713,0
5.715,0
5.7170000000000005,0
5.718999999999999,0
5.721,0
5.723000000000001,0
5.725,0
5.727,0
5.729,0
5.731,0
5.7330000000000005,0
5.734999999999999,0
5.737,0
5.739000000000001,0
5.741,0
5.743,0
5.745,0
5.747,0
5.7490000000000006,0
5.7509999999999994,0
5.753,0
5.755000000000001,0
5.757,0
5.759,0
5.761,0
5.763,0
5.765000000000001,0
5.7669999999999995,0
5.769,0
5.771000000000001,0
5.773,0
5.775,0
5.777,0
5.779,0
5.781000000000001,0
5.7829999999999995,0
5.785,0
5.787000000000001,0
5.789,0
5.791,0
5.793,0
5.795,0
5.797000000000001,0
5.7989999999999995,0
5.801,0
5.803000000000001,0
5.805,0
5.807,0
5.809,0
5.811,0
5.813000000000001,0
5.8149999999999995,0
5.817,0
5.819000000000001,0
5.821,0
5.823,0
5.825,0
5.827,0
5.829000000000001,0
5.8309999999999995,0
5.833,0
5.835000000000001,0
5.837,0
5.839,0
5.841,0
5.843,0
5.845000000000001,0
5.8469999999999995,0
5.849,0
5.851000000000001,0
5.853,0
5.855,0
5.857,0
5.859,0
5.861000000000001,0
5.8629999999999995,0
5.865,0
5.867000000000001,0
5.869,0
5.871,0
5.873,0
5.875,0
5.877000000000001,1
5.879,0
5.881,0
5.883000000000001,0
5.885,0
5.8870000000000005,0
5.888999999999999,0
5.891,0
5.893000000000001,0
5.895,0
5.897,0
5.899,0
5.901,0
5.9030000000000005,0
5.904999999999999,0
5.907,0
5.909000000000001,0
5.911,0
5.913,0
5.915,0
5.917,0
5.9190000000000005,0
5.920999999999999,0
5.923,0
5.925000000000001,0
5.927,0
5.929,0
5.931,0
5.933,0
5.9350000000000005,0
5.936999999999999,0
5.939,0
5.941000000000001,0
5.943,0
5.945,0
5.947,0
5.949,0
5.9510000000000005,0
5.952999999999999,0
5.955,0
5.957000000000001,0
5.959,0
5.961,0
5.963,0
5.965,0
5.9670000000000005,0
5.968999999999999,0
5.971,0
5.973000000000001,0
5.975,0
5.977,0
5.979,0
5.981,0
5.9830000000000005,0
5.984999999999999,0
5.987,0
5.989000000000001,0
5.991,0
5.993,0
5.995,0
5.997,0
5.9990000000000006,0
6.0009999999999994,0
6.003,0
6.005000000000001,0
6.007,0
6.009,0
6.011,0
6.013,0
6.015000000000001,0
6.0169999999999995,0
6.019,0
6.021000000000001,0
6.023,0
6.025,0
6.027,0
6.029,0
6.031000000000001,0
6.0329999999999995,0
6.035,0
6.037000000000001,0
6.039,0
6.041,0
6.043,0
6.045,0
6.047000000000001,0
6.0489999999999995,0
6.051,0
6.053000000000001,0
6.055,0
6.057,0
6.059,0
6.061,0
6.063000000000001,0
6.0649999999999995,0
6.067,0
6.069000000000001,0
6.071,0
6.073,0
6.075,0
6.077,0
6.079000000000001,0
6.0809999999999995,0
6.083,0
6.085000000000001,0
6.087,0
6.089,0
6.091,0
6.093,0
6.095000000000001,0
6.0969999999999995,0
6.099,0
6.101000000000001,0
6.103,0
6.105,0
6.107,0
6.109,0
6.111000000000001,0
6.1129999999999995,0
6.115,0
6.117000000000001,0
6.119,0
6.121,0
6.123,0
6.125,0
6.127000000000001,0
6.129,0
6.131,0
6.133000000000001,0
6.135,1
6.1370000000000005,0
6.139,0
6.141,0
6.143000000000001,0
6.145,0
6.147,0
6.149,0
6.151,0
6.1530000000000005,0
6.154999999999999,0
6.157,0
6.159000000000001,0
6.161,0
6.163,0
6.165,0
6.167,0
6.1690000000000005,0
6.170999999999999,0
6.173,0
6.175000000000001,0
6.177,0
6.179,0
6.181,0
6.183,0
6.1850000000000005,0
6.186999999999999,0
6.189,0
6.191000000000001,0
6.193,0
6.195,0
6.197,0
6.199,0
6.2010000000000005,0
6.202999999999999,0
6.205,0
6.207000000000001,0
6.209,0
6.211,0
6.213,0
6.215,0
6.2170000000000005,0
6.218999999999999,0
6.221,0
6.223000000000001,0
6.225,0
6.227,0
6.229,0
6.231,0
6.2330000000000005,0
6.234999999999999,0
6.237,0
6.239000000000001,0
6.241,0
6.243,0
6.245,0
6.247,0
6.2490000000000006,0
6.2509999999999994,0
6.253,0
6.255000000000001,0
6.257,0
6.259,0
6.261,0
6.263,0
6.265000000000001,0
6.2669999999999995,0
6.269,0
6.271000000000001,0
6.273,0
6.275,0
6.277,0
6.279,0
6.281000000000001,0
6.2829999999999995,0
6.285,0
6.287000000000001,0
6.289,0
6.291,0
6.293,0
6.295,0
6.297000000000001,0
6.2989999999999995,0
6.301,0
6.303000000000001,0
6.305,0
6.307,0
6.309,0
6.311,0
6.313000000000001,0
6.3149999999999995,0
6.317,0
6.319000000000001,0
6.321,0
6.323,0
6.325,0
6.327,0
6.329000000000001,0
6.3309999999999995,0
6.333,0
6.335000000000001,0
6.337,0
6.339,0
6.341,0
6.343,0
6.345000000000001,0
6.3469999999999995,0
6.349,0
6.351000000000001,0
6.353,0
6.355,0
6.357,0
6.359,0
6.361000000000001,0
6.3629999999999995,0
6.365,0
6.367000000000001,0
6.369,0
6.371,0
6.373,0
6.375,0
6.377000000000001,0
6.379,0
6.381,0
6.383000000000001,0
6.385,0
6.3870000000000005,0
6.389,0
6.391,0
6.393000000000001,0
6.395,0
6.397,0
6.399000000000001,0
6.401,0
6.4030000000000005,0
6.404999999999999,0
6.407,0
6.409000000000001,0
6.411,0
6.413,0
6.415,0
6.417,0
6.4190000000000005,0
6.420999999999999,0
6.423,0
6.425000000000001,0
6.427,0
6.429,0
6.431,0
6.433,0
6.4350000000000005,0
6.436999999999999,0
6.439,0
6.441000000000001,0
6.443,0
6.445,0
6.447,0
6.449,0
6.4510000000000005,0
6.452999999999999,0
6.455,0
6.457000000000001,0
6.459,0
6.461,0
6.463,0
6.465,0
6.4670000000000005,0
6.468999999999999,0
6.471,0
6.473000000000001,0
6.475,0
6.477,0
6.479,0
6.481,0
6.4830000000000005,0
6.484999999999999,0
6.487,0
6.489000000000001,0
6.491,0
6.493,0
6.495,0
6.497,0
6.4990000000000006,0
6.5009999999999994,0
6.503,0
6.505000000000001,0
6.507,0
6.509,0
6.511,0
6.513,0
6.515000000000001,0
6.5169999999999995,0
6.519,0
6.521000000000001,0
6.523,0
6.525,0
6.527,1
6.529,0
6.531000000000001,0
6.5329999999999995,0
6.535,0
6.537000000000001,0
6.539,0
6.541,0
6.543,0
6.545,0
6.547000000000001,0
6.5489999999999995,0
6.551,0
6.553000000000001,0
6.555,0
6.557,0
6.559,0
6.561,0
6.563000000000001,0
6.5649999999999995,0
6.567,0
6.569000000000001,0
6.571,0
6.573,0
6.575,0
6.577,0
6.579000000000001,0
6.5809999999999995,0
6.583,0
6.585000000000001,0
6.587,0
6.589,0
6.591,0
6.593,0
6.595000000000001,0
6.5969999999999995,0
6.599,0
6.601000000000001,0
6.603,0
6.605,0
6.607,0
6.609,0
6.611000000000001,0
6.6129999999999995,0
6.615,0
6.617000000000001,0
6.619,0
6.621,0
6.623,0
6.625,1
6.627000000000001,0
6.629,0
6.631,0
6.633000000000001,0
6.635,0
6.6370000000000005,0
6.639,0
6.641,0
6.643000000000001,0
6.645,0
6.647,0
6.649000000000001,0
6.651,0
