Energy_MeV,W_0.1mm,W_0.25mm,W_0.5mm,W_1.0mm
4.769,0,2,2,1
4.771000000000001,0,0,2,4
4.773,0,0,1,8
4.775,0,2,1,6
4.777,0,0,1,4
4.779,0,0,2,5
4.781000000000001,0,0,2,5
4.7829999999999995,0,0,0,5
4.785,0,0,2,2
4.787000000000001,0,0,4,1
4.789,0,0,2,3
4.791,0,0,2,4
4.793,1,0,3,3
4.795,0,0,1,11
4.797000000000001,0,0,3,5
4.7989999999999995,0,0,2,8
4.801,0,0,2,2
4.803000000000001,0,0,3,2
4.805,0,0,0,3
4.807,0,0,3,3
4.809,0,1,3,5
4.811,0,0,4,2
4.813000000000001,0,0,5,2
4.8149999999999995,0,0,2,2
4.817,0,0,3,3
4.819000000000001,0,0,6,2
4.821,0,0,4,5
4.823,0,1,2,1
4.825,0,0,2,3
4.827,0,0,3,2
4.829000000000001,0,1,2,6
4.8309999999999995,1,0,2,3
4.833,0,0,2,4
4.835000000000001,0,0,3,2
4.837,0,0,3,3
4.839,0,0,4,5
4.841,0,0,1,5
4.843,0,0,2,8
4.845000000000001,0,0,1,3
4.8469999999999995,0,0,3,7
4.849,0,0,3,6
4.851000000000001,0,0,3,8
4.853,0,0,1,6
4.855,0,1,6,4
4.857,1,0,0,3
4.859,0,0,4,6
4.861000000000001,0,0,3,4
4.8629999999999995,0,0,4,6
4.865,0,0,3,1
4.867,0,0,3,3
4.869,0,0,2,3
4.871,0,0,2,4
4.872999999999999,0,0,3,4
4.875,0,0,1,6
4.877000000000001,0,0,3,1
4.879,0,0,3,4
4.881,0,0,4,3
4.883,0,0,5,4
4.885,0,0,3,3
4.8870000000000005,0,0,4,2
4.888999999999999,0,0,1,2
4.891,0,0,0,1
4.893000000000001,0,0,3,7
4.895,0,0,2,1
4.897,0,0,2,3
4.899,0,0,4,5
4.901,0,0,1,4
4.9030000000000005,0,1,3,4
4.904999999999999,0,0,4,5
4.907,0,0,4,4
4.909000000000001,0,0,1,7
4.911,0,1,3,4
4.913,0,0,0,3
4.915,0,0,4,5
4.917,0,0,3,0
4.9190000000000005,0,0,0,5
4.920999999999999,0,0,3,3
4.923,0,1,0,5
4.925000000000001,0,0,1,5
4.927,1,0,3,1
4.929,0,0,3,8
4.931,0,0,1,3
4.933,0,0,1,5
4.9350000000000005,0,0,0,3
4.936999999999999,0,0,3,3
4.939,0,0,2,3
4.941000000000001,0,0,2,4
4.943,0,0,2,2
4.945,0,0,3,7
4.947,0,1,5,3
4.949,0,0,0,4
4.9510000000000005,0,0,4,4
4.952999999999999,0,0,4,4
4.955,0,0,5,5
4.957000000000001,0,0,1,6
4.959,0,1,0,4
4.961,0,0,0,6
4.963,0,0,3,2
4.965,0,0,3,2
4.9670000000000005,0,0,3,3
4.968999999999999,0,0,3,2
4.971,0,0,4,2
4.973000000000001,0,0,0,10
4.975,0,0,4,4
4.977,0,0,2,3
4.979,0,0,1,4
4.981,0,0,2,3
4.9830000000000005,0,0,0,5
4.984999999999999,0,0,1,6
4.987,0,0,2,3
4.989000000000001,0,0,1,4
4.991,0,0,2,5
4.993,0,0,1,5
4.995,0,1,5,6
4.997,0,0,1,3
4.9990000000000006,1,0,3,7
5.0009999999999994,0,0,1,8
5.003,0,0,3,2
5.005000000000001,0,1,2,4
5.007,0,0,5,3
5.009,0,0,2,5
5.011,0,0,3,3
5.013,0,0,2,3
5.015000000000001,0,0,2,3
5.0169999999999995,0,0,2,3
5.019,0,0,2,1
5.021000000000001,1,0,1,3
5.023,0,0,0,4
5.025,0,0,2,3
5.027,0,0,1,6
5.029,0,0,3,1
5.031000000000001,0,0,2,5
5.0329999999999995,0,0,0,4
5.035,0,0,0,4
5.037000000000001,0,0,1,3
5.039,0,0,0,3
5.041,0,1,1,5
5.043,0,0,3,3
5.045,0,0,5,1
5.047000000000001,1,0,1,3
5.0489999999999995,0,0,2,4
5.051,0,0,3,3
5.053000000000001,0,0,1,4
5.055,0,0,3,1
5.057,0,0,2,3
5.059,0,0,6,1
5.061,0,0,1,5
5.063000000000001,0,0,1,4
5.0649999999999995,0,0,2,8
5.067,0,0,3,2
5.069000000000001,0,0,0,5
5.071,0,0,0,3
5.073,1,0,4,0
5.075,0,0,3,3
5.077,0,0,1,4
5.079000000000001,0,1,1,1
5.0809999999999995,0,0,1,7
5.083,0,0,1,2
5.085000000000001,0,1,3,3
5.087,0,1,4,6
5.089,0,0,4,4
5.091,0,1,3,3
5.093,0,0,1,5
5.095000000000001,0,0,1,1
5.0969999999999995,0,0,4,4
5.099,0,0,2,3
5.101000000000001,0,1,2,6
5.103,0,0,4,1
5.105,0,0,2,4
5.107,0,0,2,5
5.109,0,0,3,3
5.111000000000001,0,0,5,5
5.1129999999999995,0,0,2,4
5.115,0,0,3,4
5.117000000000001,0,0,0,0
5.119,0,0,0,1
5.121,0,0,0,2
5.122999999999999,0,0,2,2
5.125,0,0,1,4
5.127000000000001,0,0,2,3
5.129,0,0,1,5
5.131,0,0,1,4
5.133,0,0,1,4
5.135,0,0,2,9
5.1370000000000005,0,0,4,2
5.138999999999999,0,0,3,3
5.141,0,0,1,0
5.143000000000001,0,1,1,5
5.145,0,0,1,1
5.147,0,0,1,7
5.149,0,1,1,2
5.151,0,0,2,3
5.1530000000000005,0,0,1,5
5.154999999999999,0,0,2,4
5.157,0,0,3,3
5.159000000000001,0,0,1,2
5.161,0,0,1,7
5.163,0,0,0,2
5.165,0,0,1,4
5.167,0,0,3,3
5.1690000000000005,0,0,4,2
5.170999999999999,0,0,4,2
5.173,0,0,1,5
5.175000000000001,0,0,2,1
5.177,0,0,1,3
5.179,0,1,2,1
5.181,0,1,9,2
5.183,0,0,1,3
5.1850000000000005,0,0,2,3
5.186999999999999,0,1,1,4
5.189,0,1,1,2
5.191000000000001,0,0,1,11
5.193,0,0,3,2
5.195,0,0,2,5
5.197,0,0,1,2
5.199,0,0,1,5
5.2010000000000005,0,0,0,2
5.202999999999999,0,0,3,2
5.205,0,0,0,6
5.207000000000001,0,0,1,0
5.209,0,0,0,6
5.211,0,0,3,3
5.213,0,0,3,3
5.215,0,0,1,3
5.2170000000000005,0,0,1,4
5.218999999999999,0,0,1,2
5.221,0,0,3,3
5.223000000000001,0,1,2,1
5.225,0,0,4,3
5.227,0,2,2,2
5.229,0,0,1,6
5.231,1,0,0,0
5.2330000000000005,0,0,1,2
5.234999999999999,0,0,2,7
5.237,0,0,4,6
5.239000000000001,0,0,4,4
5.241,0,0,5,1
5.243,0,0,1,3
5.245,0,0,3,4
5.247,0,0,1,6
5.2490000000000006,0,0,0,4
5.2509999999999994,0,0,0,5
5.253,0,0,5,1
5.255000000000001,0,0,2,1
5.257,0,1,2,0
5.259,0,0,2,3
5.261,1,0,2,3
5.263,0,0,1,3
5.265000000000001,0,1,4,4
5.2669999999999995,0,0,2,3
5.269,0,0,3,1
5.271000000000001,0,1,2,1
5.273,0,0,2,0
5.275,0,0,1,3
5.277,0,0,3,3
5.279,0,0,0,5
5.281000000000001,0,0,2,5
5.2829999999999995,0,0,1,2
5.285,0,1,2,1
5.287000000000001,0,0,1,4
5.289,0,0,2,4
5.291,1,1,1,3
5.293,0,0,2,1
5.295,0,0,3,4
5.297000000000001,0,0,3,3
5.2989999999999995,0,0,1,4
5.301,0,1,1,7
5.303000000000001,0,1,4,2
5.305,1,0,0,2
5.307,0,0,4,1
5.309,0,0,1,1
5.311,0,0,1,6
5.313000000000001,0,0,1,8
5.3149999999999995,0,0,0,3
5.317,0,1,1,2
5.319000000000001,0,1,2,3
5.321,0,0,2,2
5.323,0,0,1,4
5.325,0,0,0,3
5.327,1,0,4,4
5.329000000000001,0,0,3,2
5.3309999999999995,0,0,1,2
5.333,0,0,1,3
5.335000000000001,0,0,4,2
5.337,0,0,2,1
5.339,0,0,2,2
5.341,0,0,2,3
5.343,0,0,1,1
5.345000000000001,0,0,3,2
5.3469999999999995,0,0,3,4
5.349,0,0,2,4
5.351000000000001,0,0,2,1
5.353,0,0,1,3
5.355,0,0,0,1
5.357,0,0,3,2
5.359,0,0,1,2
5.361000000000001,0,1,2,3
5.3629999999999995,0,0,1,2
5.365,0,0,0,6
5.367000000000001,0,0,3,3
5.369,0,0,1,1
5.371,0,0,1,3
5.373,0,0,4,4
5.375,0,0,3,2
5.377000000000001,0,0,1,0
5.379,0,0,3,3
5.381,0,0,1,3
5.383,1,0,0,0
5.385,0,0,3,0
5.3870000000000005,0,1,1,2
5.388999999999999,0,0,1,0
5.391,0,0,1,2
5.393000000000001,0,0,1,2
5.395,0,0,0,1
5.397,0,0,1,2
5.399,0,0,4,4
5.401,0,0,0,0
5.4030000000000005,0,0,1,2
5.404999999999999,0,0,2,3
5.407,0,0,0,3
5.409000000000001,0,1,1,4
5.411,0,0,1,2
5.413,0,0,1,4
5.415,0,0,2,8
5.417,0,1,0,2
5.4190000000000005,1,0,2,1
5.420999999999999,0,0,1,4
5.423,0,0,1,1
5.425000000000001,0,0,0,2
5.427,0,0,1,0
5.429,0,1,1,5
5.431,0,0,1,2
5.433,0,0,2,1
5.4350000000000005,0,0,1,4
5.436999999999999,0,0,0,2
5.439,0,1,3,3
5.441000000000001,0,0,1,4
5.443,1,0,3,2
5.445,0,0,3,2
5.447,0,0,3,2
5.449,0,0,0,2
5.4510000000000005,0,0,0,2
5.452999999999999,0,0,2,1
5.455,0,0,4,2
5.457000000000001,0,0,0,4
5.459,1,0,0,2
5.461,0,1,3,3
5.463,0,0,3,0
5.465,0,0,1,0
5.4670000000000005,0,0,3,4
5.468999999999999,0,0,2,1
5.471,0,0,0,3
5.473000000000001,0,0,1,2
5.475,0,0,2,2
5.477,0,0,2,3
5.479,0,0,3,0
5.481,0,0,0,4
5.4830000000000005,0,0,0,3
5.484999999999999,0,0,1,2
5.487,0,0,2,2
5.489000000000001,0,0,1,3
5.491,0,0,1,4
5.493,0,0,1,1
5.495,0,0,1,4
5.497,2,0,2,1
5.4990000000000006,0,0,0,2
5.5009999999999994,0,0,5,3
5.503,0,0,3,2
5.505000000000001,0,0,1,2
5.507,0,0,4,1
5.509,0,0,0,0
5.511,0,0,1,3
5.513,0,0,1,5
5.515000000000001,0,0,0,2
5.5169999999999995,0,0,1,5
5.519,0,0,0,1
5.521000000000001,0,0,3,0
5.523,1,0,2,4
5.525,0,0,1,2
5.527,0,0,1,1
5.529,0,0,0,0
5.531000000000001,0,0,1,1
5.5329999999999995,0,0,1,1
5.535,0,0,2,0
5.537000000000001,0,0,0,4
5.539,0,0,1,1
5.541,0,0,0,5
5.543,0,1,5,3
5.545,0,0,2,1
5.547000000000001,0,0,4,3
5.5489999999999995,0,0,0,1
5.551,0,0,1,1
5.553000000000001,0,0,0,2
5.555,0,0,0,2
5.557,0,0,1,1
5.559,0,0,1,4
5.561,0,0,2,4
5.563000000000001,0,0,0,3
5.5649999999999995,1,0,1,1
5.567,0,0,1,2
5.569000000000001,0,0,1,3
5.571,0,0,1,0
5.573,0,0,5,3
5.575,0,0,2,4
5.577,0,0,3,1
5.579000000000001,1,0,0,2
5.5809999999999995,0,0,3,1
5.583,0,0,3,4
5.585000000000001,0,0,2,3
5.587,0,1,1,1
5.589,0,0,1,3
5.591,0,0,3,5
5.593,0,0,0,1
5.595000000000001,0,0,1,2
5.5969999999999995,0,0,0,2
5.599,0,0,1,3
5.601000000000001,0,0,1,5
5.603,0,0,0,0
5.605,0,0,3,0
5.607,0,0,0,0
5.609,0,0,0,5
5.611000000000001,0,0,1,4
5.6129999999999995,0,0,1,2
5.615,0,1,0,2
5.617000000000001,0,0,2,1
5.619,0,0,0,1
5.621,0,1,3,2
5.623,0,0,3,1
5.625,0,0,3,4
5.627000000000001,0,0,3,1
5.629,0,0,0,2
5.631,0,0,0,0
5.633,1,1,0,7
5.635,0,0,1,0
5.6370000000000005,0,0,2,3
5.638999999999999,0,0,2,3
5.641,0,0,0,4
5.643000000000001,0,0,1,1
5.645,0,0,4,1
5.647,0,0,0,1
5.649,0,0,0,3
5.651,0,0,1,3
5.6530000000000005,0,0,1,2
5.654999999999999,0,0,1,4
5.657,0,0,2,5
5.659000000000001,0,0,1,2
5.661,0,0,2,2
5.663,0,0,1,2
5.665,0,1,1,2
5.667,1,0,2,3
5.6690000000000005,0,0,2,4
5.670999999999999,0,1,0,0
5.673,0,0,2,3
5.675000000000001,0,0,0,4
5.677,0,0,0,0
5.679,0,0,1,5
5.681,0,0,1,3
5.683,0,0,0,2
5.6850000000000005,0,0,3,0
5.686999999999999,0,0,3,1
5.689,0,0,0,1
5.691000000000001,0,0,0,2
5.693,0,0,0,3
5.695,0,0,3,1
5.697,0,0,0,0
5.699,0,0,1,5
5.7010000000000005,0,1,1,2
5.702999999999999,0,0,0,2
5.705,0,0,0,2
5.707000000000001,0,0,0,1
5.709,0,0,0,3
5.711,0,0,1,3
5.713,0,0,1,1
5.715,0,0,0,4
5.7170000000000005,0,0,1,0
5.718999999999999,0,0,1,4
5.721,0,0,1,3
5.723000000000001,0,0,0,5
5.725,0,0,2,2
5.727,0,0,1,1
5.729,0,0,1,1
5.731,0,0,0,4
5.7330000000000005,0,0,2,2
5.734999999999999,0,0,2,3
5.737,0,0,1,3
5.739000000000001,0,0,1,2
5.741,0,0,0,5
5.743,0,0,1,5
5.745,0,0,5,3
5.747,0,0,1,2
5.7490000000000006,0,0,0,1
5.7509999999999994,0,0,1,2
5.753,0,1,0,2
5.755000000000001,0,0,0,1
5.757,0,0,1,1
5.759,0,0,1,3
5.761,0,0,0,2
5.763,0,0,0,1
5.765000000000001,0,0,1,5
5.7669999999999995,0,0,0,0
5.769,0,0,1,4
5.771000000000001,0,0,3,4
5.773,0,0,1,0
5.775,0,0,1,4
5.777,0,0,1,3
5.779,0,0,4,1
5.781000000000001,0,0,1,4
5.7829999999999995,0,0,1,1
5.785,0,0,3,3
5.787000000000001,0,0,0,1
5.789,0,0,0,3
5.791,0,0,1,4
5.793,0,0,2,0
5.795,0,0,0,3
5.797000000000001,0,0,1,1
5.7989999999999995,0,0,4,1
5.801,0,0,5,1
5.803000000000001,0,0,0,3
5.805,0,0,3,2
5.807,0,0,2,2
5.809,0,0,0,2
5.811,0,0,1,1
5.813000000000001,0,0,2,2
5.8149999999999995,0,0,2,2
5.817,0,0,1,2
5.819000000000001,0,0,0,4
5.821,0,0,0,2
5.823,0,0,3,0
5.825,0,0,2,1
5.827,0,0,0,1
5.829000000000001,0,0,2,4
5.8309999999999995,0,0,2,0
5.833,0,0,0,2
5.835000000000001,0,0,2,2
5.837,0,0,0,2
5.839,0,0,1,2
5.841,0,0,3,1
5.843,0,0,2,2
5.845000000000001,0,0,1,1
5.8469999999999995,0,0,0,1
5.849,0,0,0,0
5.851000000000001,0,0,1,5
5.853,0,0,1,1
5.855,0,0,2,1
5.857,0,0,0,1
5.859,0,0,1,0
5.861000000000001,0,0,1,2
5.8629999999999995,0,0,0,3
5.865,0,0,0,5
5.867000000000001,0,0,0,1
5.869,0,0,2,0
5.871,0,0,1,3
5.873,0,0,0,4
5.875,0,0,0,1
5.877000000000001,1,0,1,0
5.879,0,0,1,1
5.881,0,0,2,1
5.883000000000001,0,0,1,2
5.885,0,0,0,1
5.8870000000000005,0,0,2,1
5.888999999999999,0,1,1,2
5.891,0,0,0,2
5.893000000000001,0,0,2,3
5.895,0,0,0,2
5.897,0,0,1,1
5.899,0,0,1,1
5.901,0,0,1,3
5.9030000000000005,0,0,0,1
5.904999999999999,0,0,1,0
5.907,0,0,0,0
5.909000000000001,0,0,0,2
5.911,0,0,0,2
5.913,0,0,1,3
5.915,0,0,1,1
5.917,0,0,0,1
5.9190000000000005,0,0,0,2
5.920999999999999,0,0,1,1
5.923,0,0,0,3
5.925000000000001,0,0,1,1
5.927,0,0,0,0
5.929,0,0,1,6
5.931,0,0,0,2
5.933,0,0,0,1
5.9350000000000005,0,0,2,1
5.936999999999999,0,0,1,1
5.939,0,0,1,1
5.941000000000001,0,0,0,4
5.943,0,0,0,1
5.945,0,0,1,0
5.947,0,1,1,2
5.949,0,0,0,0
5.9510000000000005,0,0,1,2
5.952999999999999,0,0,3,1
5.955,0,0,1,0
5.957000000000001,0,0,0,2
5.959,0,0,1,0
5.961,0,0,2,1
5.963,0,0,1,1
5.965,0,0,0,3
5.9670000000000005,0,0,0,0
5.968999999999999,0,0,3,2
5.971,0,0,0,2
5.973000000000001,0,0,1,4
5.975,0,0,0,0
5.977,0,0,1,1
5.979,0,0,0,3
5.981,0,0,3,3
5.9830000000000005,0,0,2,1
5.984999999999999,0,0,1,4
5.987,0,0,2,0
5.989000000000001,0,1,3,1
5.991,0,0,2,1
5.993,0,0,1,2
5.995,0,0,1,1
5.997,0,0,2,2
5.9990000000000006,0,0,0,3
6.0009999999999994,0,0,2,1
6.003,0,0,0,2
6.005000000000001,0,0,1,2
6.007,0,0,1,2
6.009,0,0,2,2
6.011,0,0,0,0
6.013,0,0,2,0
6.015000000000001,0,0,0,2
6.0169999999999995,0,0,1,1
6.019,0,0,0,3
6.021000000000001,0,0,0,1
6.023,0,0,0,1
6.025,0,0,0,2
6.027,0,0,1,1
6.029,0,0,1,2
6.031000000000001,0,0,0,1
6.0329999999999995,0,0,0,1
6.035,0,0,3,1
6.037000000000001,0,0,0,1
6.039,0,0,0,0
6.041,0,0,1,1
6.043,0,0,2,2
6.045,0,0,0,2
6.047000000000001,0,0,1,2
6.0489999999999995,0,0,2,2
6.051,0,0,2,0
6.053000000000001,0,0,1,0
6.055,0,0,2,3
6.057,0,0,1,0
6.059,0,0,0,0
6.061,0,0,1,3
6.063000000000001,0,0,0,1
6.0649999999999995,0,0,2,1
6.067,0,0,1,1
6.069000000000001,0,0,1,1
6.071,0,0,2,0
6.073,0,0,0,1
6.075,0,0,0,4
6.077,0,0,1,2
6.079000000000001,0,0,0,1
6.0809999999999995,0,0,0,0
6.083,0,0,1,1
6.085000000000001,0,0,1,1
6.087,0,0,1,0
6.089,0,0,1,3
6.091,0,0,0,0
6.093,0,0,2,1
6.095000000000001,0,0,0,2
6.0969999999999995,0,0,1,1
6.099,0,1,0,3
6.101000000000001,0,0,1,1
6.103,0,0,1,0
6.105,0,0,0,1
6.107,0,0,1,3
6.109,0,0,1,1
6.111000000000001,0,0,2,0
6.1129999999999995,0,0,2,0
6.115,0,0,1,0
6.117000000000001,0,0,1,1
6.119,0,0,1,1
6.121,0,1,0,2
6.123,0,0,0,2
6.125,0,0,0,1
6.127000000000001,0,0,1,2
6.129,0,0,0,1
6.131,0,0,2,1
6.133000000000001,0,0,0,1
6.135,1,0,1,1
6.1370000000000005,0,0,0,2
6.139,0,0,1,2
6.141,0,0,1,1
6.143000000000001,0,0,1,4
6.145,0,0,2,2
6.147,0,0,0,3
6.149,0,0,0,2
6.151,0,0,0,0
6.1530000000000005,0,0,1,3
6.154999999999999,0,0,0,1
6.157,0,0,1,1
6.159000000000001,0,0,1,1
6.161,0,1,1,1
6.163,0,0,1,0
6.165,0,0,2,2
6.167,0,0,1,0
6.1690000000000005,0,0,1,2
6.170999999999999,0,0,1,0
6.173,0,0,1,1
6.175000000000001,0,0,3,2
6.177,0,0,0,2
6.179,0,0,0,3
6.181,0,0,2,0
6.183,0,0,0,3
6.1850000000000005,0,0,1,1
6.186999999999999,0,0,1,2
6.189,0,0,0,1
6.191000000000001,0,0,0,2
6.193,0,0,2,0
6.195,0,0,1,0
6.197,0,0,0,1
6.199,0,0,1,1
6.2010000000000005,0,0,0,1
6.202999999999999,0,0,0,0
6.205,0,1,3,1
6.207000000000001,0,0,0,2
6.209,0,0,1,2
6.211,0,0,2,2
6.213,0,0,0,1
6.215,0,0,2,0
6.2170000000000005,0,0,0,1
6.218999999999999,0,0,1,0
6.221,0,0,1,1
6.223000000000001,0,0,0,3
6.225,0,0,1,1
6.227,0,0,0,1
6.229,0,0,0,2
6.231,0,0,1,0
6.2330000000000005,0,0,0,0
6.234999999999999,0,0,0,3
6.237,0,0,3,1
6.239000000000001,0,0,0,2
6.241,0,0,3,0
6.243,0,0,1,2
6.245,0,0,1,1
6.247,0,0,0,3
6.2490000000000006,0,0,0,1
6.2509999999999994,0,0,1,0
6.253,0,0,0,1
6.255000000000001,0,0,2,1
6.257,0,0,1,1
6.259,0,0,3,0
6.261,0,0,1,2
6.263,0,0,0,0
6.265000000000001,0,0,1,0
6.2669999999999995,0,0,2,1
6.269,0,0,1,1
6.271000000000001,0,0,1,5
6.273,0,0,1,1
6.275,0,0,0,1
6.277,0,0,1,0
6.279,0,0,0,1
6.281000000000001,0,0,0,1
6.2829999999999995,0,0,0,3
6.285,0,0,1,0
6.287000000000001,0,0,0,3
6.289,0,0,1,0
6.291,0,0,2,2
6.293,0,0,1,1
6.295,0,0,1,1
6.297000000000001,0,0,0,0
6.2989999999999995,0,0,0,0
6.301,0,0,0,0
6.303000000000001,0,0,3,3
6.305,0,0,0,2
6.307,0,0,0,0
6.309,0,0,3,2
6.311,0,0,2,1
6.313000000000001,0,0,0,0
6.3149999999999995,0,0,1,2
6.317,0,0,2,0
6.319000000000001,0,0,1,1
6.321,0,0,0,1
6.323,0,0,0,1
6.325,0,0,2,1
6.327,0,0,0,0
6.329000000000001,0,0,1,2
6.3309999999999995,0,0,2,2
6.333,0,0,1,0
6.335000000000001,0,0,0,1
6.337,0,0,2,1
6.339,0,0,0,2
6.341,0,0,1,0
6.343,0,0,0,2
6.345000000000001,0,0,0,1
6.3469999999999995,0,0,0,1
6.349,0,0,0,2
6.351000000000001,0,0,1,0
6.353,0,0,0,1
6.355,0,0,0,1
6.357,0,0,2,1
6.359,0,0,0,0
6.361000000000001,0,0,0,0
6.3629999999999995,0,0,0,0
6.365,0,0,1,1
6.367000000000001,0,0,1,0
6.369,0,0,0,1
6.371,0,0,2,0
6.373,0,0,0,1
6.375,0,0,1,1
6.377000000000001,0,0,1,1
6.379,0,0,0,1
6.381,0,0,0,0
6.383000000000001,0,0,0,2
6.385,0,0,1,1
6.3870000000000005,0,0,0,1
6.389,0,0,0,1
6.391,0,0,1,0
6.393000000000001,0,0,2,0
6.395,0,0,2,0
6.397,0,0,3,1
6.399000000000001,0,0,1,1
6.401,0,0,1,0
6.4030000000000005,0,0,0,0
6.404999999999999,0,0,1,1
6.407,0,0,0,2
6.409000000000001,0,0,2,2
6.411,0,0,2,1
6.413,0,0,0,2
6.415,0,0,0,0
6.417,0,0,1,2
6.4190000000000005,0,0,1,1
6.420999999999999,0,0,2,0
6.423,0,0,1,3
6.425000000000001,0,0,0,1
6.427,0,0,0,0
6.429,0,0,0,1
6.431,0,0,1,2
6.433,0,0,0,0
6.4350000000000005,0,0,0,0
6.436999999999999,0,0,1,0
6.439,0,0,1,1
6.441000000000001,0,0,0,1
6.443,0,0,2,1
6.445,0,0,0,2
6.447,0,0,0,1
6.449,0,0,2,1
6.4510000000000005,0,0,0,0
6.452999999999999,0,0,0,2
6.455,0,0,0,1
6.457000000000001,0,0,0,1
6.459,0,0,2,0
6.461,0,0,2,1
6.463,0,0,1,0
6.465,0,0,0,0
6.4670000000000005,0,0,0,2
6.468999999999999,0,0,0,1
6.471,0,0,2,1
6.473000000000001,0,0,0,0
6.475,0,0,0,0
6.477,0,0,1,2
6.479,0,0,0,0
