Energy_MeV,W_0.1mm,W_0.25mm,W_0.5mm,W_1.0mm
6.481,0,1,1,1
6.4830000000000005,0,0,0,0
6.484999999999999,0,0,2,1
6.487,0,0,1,1
6.489000000000001,0,0,0,0
6.491,0,0,3,0
6.493,0,0,0,0
6.495,0,0,0,1
6.497,0,0,2,3
6.4990000000000006,0,0,1,0
6.5009999999999994,0,0,3,2
6.503,0,0,0,0
6.505000000000001,0,0,0,1
6.507,0,0,1,0
6.509,0,0,0,0
6.511,0,1,0,1
6.513,0,0,2,1
6.515000000000001,0,0,1,0
6.5169999999999995,0,0,0,2
6.519,0,0,1,2
6.521000000000001,0,0,1,3
6.523,0,0,0,0
6.525,0,0,0,0
6.527,1,0,0,0
6.529,0,0,1,1
6.531000000000001,0,0,0,0
6.5329999999999995,0,0,0,2
6.535,0,0,0,1
6.537000000000001,0,0,1,1
6.539,0,0,0,0
6.541,0,1,0,2
6.543,0,0,0,2
6.545,0,0,2,3
6.547000000000001,0,0,0,2
6.5489999999999995,0,1,0,3
6.551,0,0,2,1
6.553000000000001,0,0,2,1
6.555,0,0,1,3
6.557,0,0,1,0
6.559,0,0,0,3
6.561,0,0,0,0
6.563000000000001,0,0,1,1
6.5649999999999995,0,0,1,1
6.567,0,0,0,0
6.569000000000001,0,0,0,1
6.571,0,0,1,1
6.573,0,0,0,2
6.575,0,0,2,0
6.577,0,0,0,1
6.579000000000001,0,0,2,1
6.5809999999999995,0,0,0,1
6.583,0,0,0,0
6.585000000000001,0,0,1,1
6.587,0,0,2,0
6.589,0,0,2,1
6.591,0,0,0,3
6.593,0,0,1,3
6.595000000000001,0,0,0,0
6.5969999999999995,0,0,0,1
6.599,0,0,1,1
6.601000000000001,0,0,0,1
6.603,0,0,1,0
6.605,0,0,2,0
6.607,0,0,2,1
6.609,0,0,0,0
6.611000000000001,0,0,1,1
6.6129999999999995,0,0,3,0
6.615,0,0,0,0
6.617000000000001,0,0,0,2
6.619,0,0,2,1
6.621,0,0,0,0
6.623,0,0,1,1
6.625,1,0,0,0
6.627000000000001,0,0,0,1
6.629,0,0,1,0
6.631,0,0,1,1
6.633000000000001,0,0,0,1
6.635,0,0,1,0
6.6370000000000005,0,0,0,0
6.639,0,0,0,1
6.641,0,0,0,0
6.643000000000001,0,1,1,1
6.645,0,0,1,0
6.647,0,0,2,1
6.649000000000001,0,0,1,2
6.651,0,0,1,1
6.6530000000000005,0,0,1,0
6.655,0,0,0,0
6.657,0,0,0,1
6.659000000000001,0,0,0,1
6.661,0,0,0,0
6.663,0,0,1,2
6.665,0,0,0,2
6.667,0,0,1,0
6.6690000000000005,0,0,1,0
6.670999999999999,0,0,1,0
6.673,0,0,3,1
6.675000000000001,0,0,0,1
6.677,0,0,1,0
6.679,0,0,0,2
6.681,0,0,0,4
6.683,0,1,0,0
6.6850000000000005,0,0,1,0
6.686999999999999,0,0,1,2
6.689,0,0,0,2
6.691000000000001,0,0,0,0
6.693,0,0,1,2
6.695,0,0,1,0
6.697,0,0,0,2
6.699,0,0,0,1
6.7010000000000005,0,0,0,0
6.702999999999999,0,0,1,0
6.705,0,0,0,0
6.707000000000001,0,0,1,0
6.709,0,0,1,0
6.711,0,0,1,0
6.713,0,0,0,0
6.715,0,0,1,1
6.7170000000000005,0,0,1,0
6.718999999999999,0,0,1,2
6.721,0,0,1,0
6.723000000000001,0,0,0,3
6.725,0,0,0,0
6.727,0,0,1,0
6.729,0,0,0,0
6.731,0,0,0,1
6.7330000000000005,0,0,0,0
6.734999999999999,0,0,1,0
6.737,0,0,0,0
6.739000000000001,0,0,0,2
6.741,0,0,0,1
6.743,0,0,0,2
6.745,0,0,0,1
6.747,0,0,0,0
6.7490000000000006,0,0,3,0
6.7509999999999994,0,0,0,1
6.753,0,0,0,0
6.755000000000001,0,0,2,0
6.757,0,0,0,0
6.759,0,0,0,2
6.761,0,0,1,0
6.763,0,0,0,1
6.765000000000001,0,0,1,0
6.7669999999999995,0,0,1,0
6.769,0,0,1,0
6.771000000000001,0,0,1,0
6.773,0,0,0,4
6.775,0,1,1,1
6.777,0,0,0,0
6.779,0,0,0,0
6.781000000000001,0,0,1,0
6.7829999999999995,0,0,0,0
6.785,0,0,1,0
6.787000000000001,0,0,0,1
6.789,0,0,0,3
6.791,0,0,0,0
6.793,0,1,1,3
6.795,0,0,0,1
6.797000000000001,0,0,0,0
6.7989999999999995,0,0,0,0
6.801,0,0,0,1
6.803000000000001,0,0,1,3
6.805,0,0,1,2
6.807,0,0,0,0
6.809,0,0,2,0
6.811,0,0,0,0
6.813000000000001,0,0,0,1
6.8149999999999995,0,0,0,1
6.817,0,0,1,0
6.819000000000001,0,0,0,0
6.821,0,0,0,0
6.823,0,0,1,1
6.825,0,0,1,1
6.827,0,0,1,0
6.829000000000001,0,0,0,0
6.8309999999999995,0,0,0,1
6.833,0,0,0,1
6.835000000000001,0,0,0,0
6.837,0,0,0,2
6.839,0,0,1,0
6.841,0,0,0,0
6.843,0,0,1,0
6.845000000000001,0,0,0,0
6.8469999999999995,0,0,1,2
6.849,0,0,0,1
6.851000000000001,0,0,1,0
6.853,0,0,0,0
6.855,0,0,0,0
6.857,0,0,0,1
6.859,0,0,1,1
6.861000000000001,0,0,1,1
6.8629999999999995,0,0,1,0
6.865,0,0,1,1
6.867000000000001,0,0,1,0
6.869,0,0,1,1
6.871,0,0,1,0
6.873,0,0,0,2
6.875,0,0,1,0
6.877000000000001,0,0,0,0
6.879,0,0,0,0
6.881,0,0,1,0
6.883000000000001,0,0,0,1
6.885,0,0,0,0
6.8870000000000005,0,0,0,1
6.889,0,0,0,0
6.891,0,0,0,2
6.893000000000001,0,0,1,0
6.895,0,0,0,1
6.897,0,0,0,1
6.899000000000001,0,0,1,1
6.901,0,0,0,1
6.9030000000000005,0,0,0,0
6.905,0,0,0,1
6.907,0,0,0,1
6.909000000000001,0,0,1,0
6.911,0,0,1,0
6.913,0,0,0,0
6.915,0,0,0,1
6.917,0,1,0,0
6.9190000000000005,0,0,0,0
6.920999999999999,0,0,0,0
6.923,0,0,1,0
6.925000000000001,0,0,0,0
6.927,0,0,1,1
6.929,0,0,0,0
6.931,0,0,0,1
6.933,0,0,0,1
6.9350000000000005,0,0,0,1
6.936999999999999,0,0,0,1
6.939,0,0,0,0
6.941000000000001,0,0,1,1
6.943,0,0,0,0
6.945,0,0,0,1
6.947,0,0,0,0
6.949,0,0,0,1
6.9510000000000005,0,0,0,1
6.952999999999999,0,0,0,1
6.955,0,0,1,1
6.957000000000001,0,0,0,0
6.959,0,0,0,0
6.961,0,1,0,1
6.963,0,1,0,0
6.965,0,0,2,1
6.9670000000000005,0,0,0,0
6.968999999999999,0,1,0,2
6.971,0,0,1,2
6.973000000000001,0,0,1,0
6.975,0,1,0,0
6.977,0,0,1,0
6.979,0,0,0,1
6.981,0,0,0,1
6.9830000000000005,0,0,1,0
6.984999999999999,0,0,0,0
6.987,0,0,0,0
6.989000000000001,0,0,0,0
6.991,0,0,0,0
6.993,0,0,1,1
6.995,0,0,0,0
6.997,0,0,0,0
6.9990000000000006,0,0,0,2
7.0009999999999994,0,0,0,0
7.003,0,0,1,0
7.005000000000001,0,0,0,0
7.007,0,0,0,0
7.009,1,0,2,0
7.011,0,0,1,0
7.013,0,0,0,1
7.015000000000001,0,0,0,0
7.0169999999999995,0,1,0,3
7.019,0,0,0,1
7.021000000000001,0,0,1,0
7.023,0,0,0,1
7.025,0,0,2,0
7.027,0,0,0,2
7.029,0,0,0,0
7.031000000000001,0,0,1,1
7.0329999999999995,0,0,0,2
7.035,0,0,0,0
7.037000000000001,0,0,0,1
7.039,0,0,0,2
7.041,0,0,0,1
7.043,0,0,0,0
7.045,0,0,0,0
7.047000000000001,0,0,0,0
7.0489999999999995,0,0,1,1
7.051,0,0,1,1
7.053000000000001,0,0,0,1
7.055,0,0,1,1
7.057,0,0,1,0
7.059,0,0,1,0
7.061,0,0,0,1
7.063000000000001,0,0,0,0
7.0649999999999995,0,0,0,0
7.067,0,0,1,0
7.069000000000001,0,0,0,0
7.071,0,0,0,0
7.073,0,0,0,0
7.075,0,0,0,0
7.077,0,0,0,1
7.079000000000001,0,0,1,0
7.0809999999999995,0,0,0,1
7.083,0,0,2,1
7.085000000000001,0,0,0,2
7.087,0,0,0,1
7.089,0,0,0,0
7.091,0,0,0,0
7.093,0,0,0,1
7.095000000000001,0,0,0,0
7.0969999999999995,0,0,0,0
7.099,0,0,1,0
7.101000000000001,0,0,0,0
7.103,0,0,1,0
7.105,0,0,1,1
7.107,0,0,1,0
7.109,0,0,0,0
7.111000000000001,0,0,0,1
7.1129999999999995,0,0,0,1
7.115,0,1,1,0
7.117000000000001,0,0,3,0
7.119,0,0,0,0
7.121,0,0,0,0
7.123,0,0,0,1
7.125,0,0,0,0
7.127000000000001,0,0,0,1
7.129,0,0,1,0
7.131,0,0,1,1
7.133000000000001,0,0,0,0
7.135,0,0,0,0
7.1370000000000005,0,0,2,0
7.139,0,0,2,2
7.141,0,0,0,1
7.143000000000001,0,0,0,0
7.145,0,0,0,2
7.147,0,0,0,1
7.149000000000001,1,0,0,0
7.151,0,0,0,0
7.1530000000000005,0,0,0,0
7.155,0,0,0,0
7.157,0,0,0,0
7.159000000000001,0,0,1,0
7.161,0,0,0,0
7.163,0,0,1,1
7.165000000000001,0,0,0,2
7.167,0,0,1,0
7.1690000000000005,0,0,0,1
7.170999999999999,0,0,0,0
7.173,0,0,0,0
7.175000000000001,0,0,1,1
7.177,0,0,0,1
7.179,0,0,0,0
7.181,0,0,1,0
7.183,0,0,0,0
7.1850000000000005,0,0,0,0
7.186999999999999,0,0,1,2
7.189,0,0,0,0
7.191000000000001,0,0,1,0
7.193,0,0,1,0
7.195,0,1,1,0
7.197,0,0,1,0
7.199,0,0,1,1
7.2010000000000005,0,0,0,0
7.202999999999999,0,0,1,1
7.205,0,0,1,0
7.207000000000001,0,0,0,0
7.209,0,0,0,0
7.211,0,0,0,0
7.213,0,0,1,0
7.215,0,0,1,0
7.2170000000000005,0,0,0,0
7.218999999999999,0,0,0,0
7.221,0,0,0,1
7.223000000000001,0,0,2,0
7.225,0,0,0,0
7.227,0,0,0,1
7.229,0,0,2,0
7.231,0,0,1,0
7.2330000000000005,0,0,1,0
7.234999999999999,0,0,2,1
7.237,0,0,1,1
7.239000000000001,0,0,1,0
7.241,0,0,0,0
7.243,0,0,0,0
7.245,0,0,0,1
7.247,0,0,1,0
7.2490000000000006,0,0,1,0
7.2509999999999994,0,0,0,0
7.253,0,0,1,0
7.255000000000001,0,0,2,0
7.257,0,0,2,0
7.259,0,0,0,0
7.261,0,0,1,0
7.263,0,0,1,0
7.265000000000001,0,0,1,0
7.2669999999999995,0,0,1,0
7.269,0,0,1,1
7.271000000000001,0,0,1,0
7.273,0,0,0,0
7.275,0,0,0,0
7.277,0,0,0,0
7.279,0,0,0,0
7.281000000000001,0,0,1,1
7.2829999999999995,0,0,0,1
7.285,0,0,1,0
7.287000000000001,0,0,0,0
7.289,0,0,1,1
7.291,0,0,0,2
7.293,0,0,0,1
7.295,0,0,0,3
7.297000000000001,0,0,1,0
7.2989999999999995,0,0,1,0
7.301,0,0,0,0
7.303000000000001,0,0,0,0
7.305,0,0,0,0
7.307,0,0,1,0
7.309,0,0,0,1
7.311,0,0,0,0
7.313000000000001,0,0,2,0
7.3149999999999995,0,0,0,1
7.317,0,0,0,1
7.319000000000001,0,0,0,2
7.321,0,0,0,2
7.323,0,0,0,0
7.325,0,0,0,0
7.327,0,0,1,0
7.329000000000001,0,0,1,0
7.3309999999999995,0,0,0,0
7.333,0,0,0,2
7.335000000000001,0,0,0,1
7.337,0,0,1,0
7.339,0,0,1,0
7.341,0,0,0,0
7.343,0,0,0,1
7.345000000000001,0,0,0,0
7.3469999999999995,0,0,1,0
7.349,0,0,0,0
7.351000000000001,0,0,0,0
7.353,0,0,1,0
7.355,0,0,0,0
7.357,0,0,2,0
7.359,0,0,0,0
7.361000000000001,0,0,0,0
7.3629999999999995,0,0,0,1
7.365,0,0,0,1
7.367000000000001,0,0,0,0
7.369,0,0,0,1
7.371,0,0,1,1
7.373,0,0,0,1
7.375,0,0,1,0
7.377000000000001,0,0,0,2
7.379,0,0,1,0
7.381,0,0,0,0
7.383000000000001,0,0,0,0
7.385,0,0,0,1
7.3870000000000005,0,0,0,0
7.389,0,0,0,0
7.391,0,0,0,1
7.393000000000001,0,0,0,0
7.395,0,0,0,0
7.397,0,0,0,0
7.399000000000001,0,0,0,0
7.401,0,0,0,1
7.4030000000000005,0,0,0,3
7.405,0,0,0,0
7.407,0,0,1,1
7.409000000000001,0,0,0,1
7.411,0,0,1,0
7.413,0,0,0,0
7.415000000000001,0,0,0,0
7.417,0,0,0,0
7.4190000000000005,0,0,1,0
7.421,0,0,1,1
7.423,0,0,0,0
7.425000000000001,0,0,0,0
7.427,0,0,0,0
7.429,0,0,0,1
7.431,0,0,0,0
7.433,0,0,1,0
7.4350000000000005,0,0,0,0
7.436999999999999,0,0,1,0
7.439,0,0,0,0
7.441000000000001,0,0,0,1
7.443,0,0,0,0
7.445,0,0,1,0
7.447,0,0,0,0
7.449,0,0,0,0
7.4510000000000005,0,0,0,1
7.452999999999999,0,0,0,0
7.455,0,0,0,1
7.457000000000001,0,0,0,0
7.459,0,0,0,2
7.461,0,0,1,0
7.463,0,0,0,0
7.465,0,0,0,0
7.4670000000000005,0,0,0,0
7.468999999999999,0,0,0,0
7.471,0,0,1,1
7.473000000000001,0,0,1,1
7.475,0,0,0,1
7.477,0,0,0,0
7.479,0,0,1,0
7.481,0,0,0,0
7.4830000000000005,0,0,1,2
7.484999999999999,0,0,0,1
7.487,0,0,0,0
7.489000000000001,0,0,0,1
7.491,0,0,0,0
7.493,0,0,0,0
7.495,0,0,0,0
7.497,0,0,0,0
7.4990000000000006,0,0,0,0
7.5009999999999994,0,0,0,0
7.503,0,0,0,0
7.505000000000001,0,0,0,0
7.507,0,0,2,1
7.509,0,0,0,0
7.511,0,0,1,1
7.513,0,0,0,0
7.515000000000001,0,0,0,0
7.5169999999999995,0,0,0,1
7.519,0,0,0,1
7.521000000000001,0,0,0,1
7.523,0,0,0,0
7.525,0,0,0,0
7.527,0,0,0,2
7.529,0,0,0,1
7.531000000000001,0,0,0,0
7.5329999999999995,0,0,1,0
7.535,0,0,0,0
7.537000000000001,0,0,0,0
7.539,0,0,1,0
7.541,0,0,0,0
7.543,1,0,0,0
7.545,0,0,0,2
7.547000000000001,0,0,1,0
7.5489999999999995,0,0,0,0
7.551,0,0,0,0
7.553000000000001,0,0,0,1
7.555,0,0,0,0
7.557,0,0,0,1
7.559,0,0,0,1
7.561,0,0,0,0
7.563000000000001,0,0,0,0
7.5649999999999995,0,0,0,0
7.567,0,0,0,0
7.569000000000001,0,0,0,0
7.571,0,0,0,1
7.573,0,0,1,0
7.575,0,0,0,0
7.577,0,0,0,0
7.579000000000001,0,0,0,0
7.5809999999999995,0,0,0,0
7.583,0,0,0,0
7.585000000000001,0,0,2,1
7.587,0,0,1,0
7.589,0,0,0,0
7.591,0,0,0,0
7.593,0,0,1,1
7.595000000000001,0,0,0,0
7.5969999999999995,0,0,0,0
7.599,0,0,0,0
7.601000000000001,0,0,0,0
7.603,0,0,0,0
7.605,0,0,0,1
7.607,0,0,0,2
7.609,0,0,0,0
7.611000000000001,0,0,0,0
7.6129999999999995,0,0,0,0
7.615,0,0,0,0
7.617000000000001,0,0,0,0
7.619,0,0,1,0
7.621,0,0,0,0
7.623,0,0,1,0
7.625,0,0,0,1
7.627000000000001,0,0,1,0
7.629,0,0,2,0
7.631,0,0,1,0
7.633000000000001,0,0,0,0
7.635,0,0,0,0
7.6370000000000005,0,0,0,0
7.639,0,0,0,0
7.641,0,0,0,0
7.643000000000001,0,0,0,0
7.645,0,0,0,0
7.647,0,1,0,0
7.649000000000001,0,0,1,0
7.651,0,0,0,0
7.6530000000000005,0,0,1,0
7.655,0,0,2,0
7.657,0,0,0,0
7.659000000000001,0,0,0,0
7.661,0,0,1,0
7.663,0,0,0,0
7.665000000000001,0,0,0,0
7.667,0,0,0,1
7.6690000000000005,0,0,0,0
7.671,0,0,1,0
7.673,0,0,0,0
7.675000000000001,0,0,1,0
7.677,0,0,0,0
7.679,0,0,1,0
7.681,0,0,0,0
7.683,0,0,1,1
7.6850000000000005,0,0,0,1
7.686999999999999,0,0,0,0
7.689,0,0,0,0
7.691000000000001,0,0,0,2
7.693,0,0,2,0
7.695,0,0,0,0
7.697,0,0,0,0
7.699,0,0,0,0
7.7010000000000005,0,0,0,0
7.702999999999999,0,0,0,1
7.705,0,0,1,0
7.707000000000001,0,0,0,0
7.709,0,0,2,1
7.711,0,0,0,1
7.713,0,0,0,1
7.715,0,0,0,0
7.7170000000000005,0,0,1,0
7.718999999999999,0,0,0,0
7.721,0,0,1,0
7.723000000000001,0,0,0,0
7.725,0,0,0,0
7.727,0,0,0,0
7.729,0,0,1,0
7.731,0,0,0,0
7.7330000000000005,0,0,0,0
7.734999999999999,0,0,0,1
7.737,0,0,0,0
7.739000000000001,0,0,0,0
7.741,0,0,0,0
7.743,0,0,0,1
7.745,0,0,1,0
7.747,0,0,0,0
7.7490000000000006,0,0,0,0
7.7509999999999994,0,0,0,0
7.753,0,0,0,0
7.755000000000001,0,0,0,0
7.757,0,0,1,0
7.759,0,0,0,0
7.761,0,0,0,0
7.763,0,0,0,0
7.765000000000001,0,0,0,0
7.7669999999999995,0,0,0,0
7.769,0,0,0,0
7.771000000000001,0,0,0,0
7.773,0,0,0,0
7.775,0,0,0,0
7.777,0,0,1,0
7.779,0,0,1,0
7.781000000000001,0,0,0,0
7.7829999999999995,0,0,0,0
7.785,0,0,0,0
7.787000000000001,0,0,0,0
7.789,0,0,0,0
7.791,0,0,0,0
7.793,0,0,0,0
7.795,0,0,0,0
7.797000000000001,0,0,0,1
7.7989999999999995,0,0,0,0
7.801,0,0,0,0
7.803000000000001,0,0,1,0
7.805,0,0,1,0
7.807,0,0,0,0
7.809,0,0,0,0
7.811,0,0,0,0
7.813000000000001,0,0,0,0
7.8149999999999995,0,0,0,0
7.817,0,0,0,1
7.819000000000001,0,0,0,0
7.821,0,0,1,0
7.823,0,0,0,0
7.825,0,0,0,1
7.827,0,0,1,1
7.829000000000001,0,0,1,0
7.8309999999999995,0,0,0,0
7.833,0,0,0,0
7.835000000000001,0,0,1,0
7.837,0,0,0,0
7.839,0,0,0,0
7.841,0,0,0,0
7.843,0,0,0,0
7.845000000000001,0,0,0,0
7.8469999999999995,0,0,0,0
7.849,0,0,0,1
7.851000000000001,0,0,0,0
7.853,0,0,1,0
7.855,0,0,0,0
7.857,0,0,1,0
7.859,0,0,0,0
7.861000000000001,0,0,0,0
7.8629999999999995,0,0,0,0
7.865,0,0,1,0
7.867000000000001,0,0,1,0
7.869,0,0,0,1
7.871,0,0,0,0
7.873,0,0,0,0
7.875,0,0,0,0
7.877000000000001,0,0,0,1
7.879,0,0,0,1
7.881,0,0,1,0
7.883000000000001,0,0,1,0
7.885,0,0,0,0
7.8870000000000005,0,0,0,0
7.889,0,0,0,2
7.891,0,0,1,0
7.893000000000001,0,0,0,1
7.895,0,0,0,0
7.897,0,0,0,1
7.899000000000001,0,0,0,0
7.901,0,0,0,3
7.9030000000000005,1,0,0,0
7.905,0,0,0,0
7.907,0,0,0,0
7.909000000000001,0,0,0,0
7.911,0,0,0,0
7.913,0,0,1,0
7.915000000000001,0,0,0,1
7.917,0,0,0,1
7.9190000000000005,0,0,1,1
7.921,0,0,1,0
7.923,0,0,0,0
7.925000000000001,0,0,0,0
7.927,0,0,0,0
7.929,0,0,0,1
7.931000000000001,0,0,0,0
7.933,0,0,0,0
7.9350000000000005,0,0,0,1
7.936999999999999,0,0,0,0
7.939,0,1,0,0
7.941000000000001,0,0,0,0
7.943,0,0,0,1
7.945,0,0,0,0
7.947,0,0,0,0
7.949,0,0,0,0
7.9510000000000005,0,0,0,0
7.952999999999999,0,0,1,1
7.955,0,0,0,0
7.957000000000001,0,0,0,0
7.959,0,0,0,0
7.961,0,0,0,0
7.963,0,0,1,0
7.965,0,0,0,1
7.9670000000000005,0,0,0,1
7.968999999999999,0,0,0,2
7.971,0,0,1,1
7.973000000000001,0,0,0,0
7.975,0,0,0,0
7.977,0,0,0,0
7.979,0,0,1,0
7.981,0,0,1,0
7.9830000000000005,0,0,1,0
7.984999999999999,0,0,1,0
7.987,0,0,0,0
7.989000000000001,0,0,1,0
7.991,0,0,0,0
7.993,0,0,0,0
7.995,0,0,0,0
7.997,0,0,0,0
7.9990000000000006,0,0,0,0
8.001000000000001,0,0,0,0
8.003,0,0,0,0
8.004999999999999,0,0,0,0
8.007000000000001,0,0,0,0
8.009,0,0,0,0
8.011,0,0,0,0
8.013,0,0,0,1
8.015,0,0,0,0
8.017,0,0,0,0
8.019,0,0,0,0
8.021,0,0,0,0
8.023,0,0,1,0
8.025,0,0,0,0
8.027000000000001,0,0,0,0
8.029,0,0,0,0
8.030999999999999,0,0,0,0
8.033000000000001,0,0,1,1
8.035,0,0,0,0
8.036999999999999,0,0,0,0
8.039000000000001,0,0,0,0
8.041,0,0,0,0
8.043,0,0,0,1
8.045,0,0,0,0
8.047,0,0,0,0
8.049,0,0,0,0
8.051,0,0,0,0
8.053,0,0,0,0
8.055,0,0,0,0
8.057,0,0,0,0
8.059000000000001,0,0,0,0
8.061,0,0,1,0
8.062999999999999,0,0,0,0
8.065000000000001,0,0,0,0
8.067,0,0,0,0
8.068999999999999,0,0,1,0
8.071000000000002,0,0,0,0
8.073,0,0,0,0
8.075,0,0,0,0
8.077,0,0,0,0
8.079,0,0,0,0
8.081,0,0,0,0
8.083,0,0,0,0
8.085,0,0,0,0
8.087,0,0,0,1
8.089,0,0,0,1
8.091000000000001,0,0,0,0
8.093,0,0,0,0
8.094999999999999,0,0,0,0
8.097000000000001,0,0,0,0
8.099,0,0,0,0
8.100999999999999,0,0,0,1
8.103000000000002,0,0,0,0
8.105,0,0,0,0
8.107,0,0,0,0
8.109,0,0,0,1
8.111,0,0,0,0
8.113,0,0,0,0
8.115,0,0,0,1
8.117,0,0,0,0
8.119,0,0,1,0
8.121,0,1,0,0
8.123000000000001,0,0,0,0
8.125,0,0,0,0
8.126999999999999,0,0,0,1
8.129000000000001,0,0,0,0
8.131,0,0,0,1
8.133,0,0,0,0
8.135000000000002,0,0,0,0
8.137,0,0,0,0
8.139,0,0,0,0
8.141,0,0,0,0
8.143,0,0,0,0
8.145,0,0,0,0
8.147,0,0,0,0
8.149000000000001,0,0,0,0
8.151,0,0,0,0
8.153,0,0,0,0
8.155000000000001,0,0,1,0
8.157,0,0,0,0
8.158999999999999,0,0,0,0
8.161000000000001,0,0,0,0
8.163,0,0,0,0
8.165,0,0,0,1
8.167000000000002,0,0,0,0
8.169,0,0,0,0
8.171,0,0,0,0
8.173,0,0,0,0
8.175,0,0,0,0
8.177,0,0,0,0
8.179,0,0,1,0
8.181000000000001,0,0,0,1
8.183,0,0,0,1
8.185,0,0,0,0
8.187000000000001,0,0,1,0
8.189,0,0,0,0
8.190999999999999,0,0,0,0
8.193000000000001,0,0,0,0
8.195,0,0,0,1
8.197,0,0,0,0
8.199,0,0,0,0
